timestamp,x,y,z
0,2.62,8.89,2.68
10,2.51,8.89,2.67
20,2.43,8.89,2.72
30,2.42,8.91,2.82
40,2.4,8.93,2.92
50,2.43,8.93,2.9
60,2.55,8.92,2.84
70,2.65,8.89,2.75
80,2.7,8.86,2.71
90,2.7,8.82,2.73
100,2.61,8.8,2.73
110,2.49,8.74,2.64
120,2.66,8.67,2.41
130,3.02,8.6,2.21
140,3.1,8.54,1.94
150,3.13,8.53,1.73
160,3.37,8.48,1.66
170,3.64,8.32,1.43
180,3.83,8.17,1.28
190,4.05,8.03,1.05
200,4.71,7.87,0.81
210,5.62,7.45,0.5
220,6.71,7.12,-0.27
230,8.21,6.62,-0.96
240,9.93,6.05,-1.67
250,11.64,5.57,-2.28
260,13.07,5.21,-2.38
270,14.04,4.81,-2.33
280,14.03,4.28,-2.11
290,13.06,3.8,-0.93
300,11.62,3.65,0.91
310,9.56,3.63,3.57
320,7.19,3.96,6.03
330,3.43,4.69,8.92
340,-1.43,5.43,11.48
350,-5.32,6.02,11.77
360,-7.7,6.51,11.26
370,-9.02,7.01,11.03
380,-9.46,7.46,10.51
390,-9.37,7.82,9.68
400,-9.79,8.14,9.68
410,-11.0,8.45,9.88
420,-12.5,8.66,9.87
430,-13.76,8.73,9.78
440,-14.08,8.57,9.3
450,-13.72,8.15,8.77
460,-13.21,7.98,8.18
470,-11.99,7.53,7.74
480,-10.47,7.27,7.66
490,-8.39,7.25,7.15
500,-6.13,6.09,7.77
510,-3.92,6.15,6.95
520,-3.9,7.0,6.97
530,-2.32,6.45,7.54
540,0.03,5.5,7.41
550,-0.2,6.39,6.85
560,0.97,6.25,6.5
570,2.23,5.49,5.94
580,1.94,6.29,4.95
590,2.17,6.42,5.23
600,3.56,5.78,5.27
610,4.64,6.1,4.17
620,4.85,6.16,4.01
630,5.54,6.09,2.95
640,6.44,6.07,2.37
650,6.72,6.39,2.96
660,7.8,6.34,2.6
670,9.31,6.28,2.22
680,9.84,6.55,2.14
690,10.4,6.35,1.62
700,10.66,6.26,1.79
710,10.24,6.57,2.31
720,10.45,6.56,2.75
730,10.86,6.54,3.25
740,10.98,6.49,2.95
750,10.82,6.26,2.35
760,10.79,6.42,2.9
770,11.08,6.33,3.47
780,10.43,6.14,3.63
790,9.38,6.13,4.12
800,8.77,5.95,4.58
810,7.62,6.03,5.18
820,6.11,6.41,6.14
830,4.62,6.61,7.08
840,2.94,6.87,7.92
850,1.24,7.16,8.47
860,0.02,7.32,8.35
870,-1.4,7.57,8.68
880,-2.74,7.86,9.18
890,-3.41,8.1,8.94
900,-3.79,8.21,8.59
910,-3.89,8.24,8.26
920,-4.45,8.19,8.11
930,-5.19,8.26,8.17
940,-5.46,8.31,8.0
950,-5.33,8.47,7.75
960,-4.59,8.15,7.73
970,-2.94,7.68,7.21
980,-1.37,7.48,6.19
990,-0.64,7.46,5.57
1000,-0.95,7.28,5.84
