timestamp,x,y,z
0,-3.77,5.21,6.0
10,-3.8,5.22,6.03
20,-3.82,5.23,6.05
30,-3.76,5.23,6.06
40,-3.72,5.18,6.01
50,-3.72,5.15,6.0
60,-3.73,5.17,6.0
70,-3.67,5.17,6.02
80,-3.66,5.15,5.99
90,-3.63,5.13,5.95
100,-3.63,5.15,6.0
110,-3.68,5.16,6.01
120,-3.59,5.13,5.88
130,-3.47,5.08,5.88
140,-3.46,5.09,5.83
150,-3.47,5.13,5.89
160,-3.4,5.12,5.91
170,-3.39,5.15,5.86
180,-3.52,5.18,5.97
190,-3.6,5.24,5.98
200,-3.62,5.26,6.0
210,-3.62,5.26,6.08
220,-3.62,5.27,6.12
230,-3.67,5.26,6.13
240,-3.73,5.27,6.13
250,-3.69,5.28,6.15
260,-3.61,5.2,6.11
270,-3.59,5.21,6.06
280,-3.7,5.26,6.09
290,-3.75,5.26,6.05
300,-3.72,5.21,5.91
310,-3.69,5.19,5.86
320,-3.67,5.2,5.84
330,-3.61,5.23,5.84
340,-3.57,5.23,5.84
350,-3.64,5.24,5.87
360,-3.69,5.26,5.97
370,-3.73,5.3,5.97
380,-3.77,5.34,5.95
390,-3.71,5.29,5.8
400,-3.76,5.32,5.79
410,-3.9,5.38,5.92
420,-3.9,5.36,5.86
430,-3.8,5.33,5.8
440,-3.68,5.31,5.74
450,-3.68,5.33,5.77
460,-3.74,5.38,5.84
470,-3.99,5.48,5.96
480,-4.17,5.53,5.9
490,-4.11,5.47,5.77
500,-4.0,5.46,5.78
510,-3.98,5.47,5.77
520,-3.8,5.46,5.8
530,-3.48,5.44,5.78
540,-3.46,5.47,6.0
550,-3.23,5.57,6.11
560,-2.85,5.56,6.3
570,-2.0,5.47,6.52
580,-0.83,5.36,7.07
590,1.33,4.84,7.28
600,3.77,4.79,8.3
610,6.13,4.38,10.28
620,7.89,4.04,10.93
630,7.31,4.06,11.75
640,5.96,3.93,11.82
650,5.61,3.26,10.37
660,4.12,2.72,10.19
670,1.82,2.49,9.33
680,-1.9,2.6,9.16
690,-5.49,2.72,7.77
700,-6.97,2.53,5.5
710,-9.0,2.64,3.37
720,-10.88,2.74,2.17
730,-11.8,2.8,1.2
740,-12.04,2.64,0.39
750,-13.37,3.16,0.02
760,-13.69,2.83,0.66
770,-13.92,3.03,0.23
780,-14.42,3.16,-0.08
790,-14.77,3.3,-0.15
800,-14.24,3.19,-0.14
810,-13.59,3.14,0.07
820,-12.75,2.96,0.57
830,-11.69,2.73,0.79
840,-10.99,2.63,0.87
850,-10.2,2.43,1.54
860,-9.32,2.26,1.87
870,-8.59,2.08,2.06
880,-8.02,2.07,2.41
890,-7.75,2.13,3.04
900,-7.52,2.37,3.68
910,-7.62,2.64,4.58
920,-8.0,2.93,5.67
930,-6.97,3.13,5.04
940,-6.6,3.19,5.34
950,-6.1,3.27,5.66
960,-5.46,3.23,6.0
970,-4.7,3.4,5.94
980,-3.75,3.57,6.23
990,-2.9,3.49,7.18
1000,-1.91,4.11,7.81
