timestamp,x,y,z
0,5.07,6.92,3.09
10,5.24,6.79,2.85
20,5.28,6.63,2.54
30,5.39,6.47,2.18
40,5.59,6.27,1.9
50,5.77,6.1,1.7
60,6.37,5.75,1.41
70,7.37,5.21,1.07
80,8.43,4.61,0.82
90,9.34,3.95,0.39
100,10.51,3.13,-0.47
110,11.8,2.13,-1.41
120,13.12,1.22,-1.98
130,13.56,0.57,-1.43
140,14.06,0.3,0.28
150,14.45,0.06,2.38
160,14.19,-0.03,4.33
170,12.94,0.17,5.83
180,11.15,0.43,6.76
190,9.18,0.84,7.25
200,7.01,1.45,8.2
210,4.85,2.21,9.06
220,2.13,3.33,9.81
230,-1.52,5.09,10.94
240,-5.47,6.99,11.81
250,-8.85,8.81,12.0
260,-10.58,9.94,11.49
270,-10.7,10.06,10.12
280,-9.67,9.61,8.83
290,-9.04,9.36,8.1
300,-8.93,9.4,7.74
310,-9.56,9.85,8.38
320,-9.69,10.2,8.38
330,-9.66,10.17,8.57
340,-8.94,9.92,8.39
350,-8.12,9.48,8.67
360,-6.44,8.75,8.65
370,-5.19,8.44,8.02
380,-4.17,7.89,8.16
390,-3.19,7.09,8.07
400,-1.5,6.6,7.58
410,-0.27,5.88,6.88
420,-0.25,5.71,7.14
430,0.38,5.73,6.6
440,0.21,5.77,7.02
450,1.49,5.61,7.15
460,2.16,5.48,7.99
470,3.24,5.5,8.84
480,4.61,5.29,9.04
490,5.89,5.07,8.43
500,6.66,4.8,7.64
510,7.24,4.48,6.67
520,7.9,4.11,5.96
530,8.43,3.71,5.21
540,9.31,3.61,4.1
550,9.71,3.25,3.93
560,10.2,3.13,3.35
570,10.91,2.83,2.65
580,11.23,2.6,2.32
590,12.17,2.34,2.46
600,12.99,2.14,2.41
610,13.46,1.76,1.75
620,13.04,1.78,1.74
630,13.41,1.45,0.88
640,12.83,1.33,0.91
650,12.38,1.34,0.51
660,11.5,1.33,1.16
670,10.46,1.62,1.57
680,9.55,1.99,2.15
690,8.69,2.35,3.55
700,7.47,3.0,4.84
710,6.42,3.68,6.4
720,5.71,4.3,7.88
730,5.25,4.67,8.63
740,4.5,5.04,8.98
750,3.95,5.38,9.03
760,3.12,6.1,9.57
770,2.5,6.44,10.27
780,1.2,6.96,11.59
790,-0.01,7.64,12.19
800,-0.51,7.93,11.5
810,-0.95,8.29,10.99
820,-1.02,7.61,9.95
830,-0.86,7.2,9.56
840,0.69,6.57,8.78
850,-0.04,6.69,8.98
860,-0.29,6.43,7.74
870,-1.34,6.71,7.87
880,-1.92,6.88,8.6
890,-1.3,6.63,7.74
900,-1.0,6.43,7.72
910,-0.62,6.21,7.9
920,0.57,5.9,7.08
930,0.14,5.93,6.91
940,0.22,5.81,7.0
950,1.02,5.66,6.6
960,1.17,5.56,6.51
970,0.86,5.63,6.44
980,0.94,5.49,6.17
990,1.06,5.6,6.58
1000,1.44,5.6,6.74
