timestamp,x,y,z
0,-1.61,6.02,6.4
10,-1.6,6.03,6.39
20,-1.58,5.99,6.43
30,-1.6,5.98,6.42
40,-1.51,5.96,6.45
50,-1.51,5.94,6.39
60,-1.54,5.91,6.29
70,-1.52,5.87,6.22
80,-1.57,5.85,6.07
90,-1.71,5.88,6.09
100,-1.73,5.91,6.17
110,-1.64,5.92,6.17
120,-1.53,5.92,6.28
130,-1.52,5.93,6.33
140,-1.58,5.96,6.41
150,-1.6,5.99,6.39
160,-1.68,6.0,6.37
170,-1.73,6.03,6.33
180,-1.75,6.05,6.31
190,-1.78,6.08,6.34
200,-1.83,6.11,6.33
210,-1.85,6.14,6.41
220,-1.92,6.14,6.42
230,-2.0,6.18,6.4
240,-2.22,6.22,6.44
250,-2.41,6.3,6.47
260,-2.5,6.33,6.47
270,-2.5,6.37,6.52
280,-2.45,6.41,6.6
290,-2.49,6.42,6.62
300,-2.75,6.51,6.62
310,-3.12,6.62,6.67
320,-3.22,6.66,6.69
330,-3.1,6.66,6.58
340,-2.87,6.68,6.49
350,-3.19,6.81,6.61
360,-3.53,6.93,6.63
370,-4.34,7.29,6.87
380,-4.8,7.46,6.91
390,-4.77,7.4,6.85
400,-4.43,7.33,6.74
410,-3.82,7.17,6.63
420,-2.89,6.88,6.41
430,-2.15,6.64,6.27
440,-1.45,6.47,6.32
450,-1.03,6.38,6.46
460,-0.67,6.34,6.5
470,-0.55,6.29,6.46
480,-0.37,6.26,6.23
490,-0.38,6.25,6.0
500,-0.38,6.32,6.28
510,0.06,6.22,6.18
520,0.33,6.12,5.88
530,0.42,6.13,5.8
540,0.51,6.17,5.78
550,0.51,6.26,5.93
560,0.39,6.35,6.04
570,0.34,6.37,6.01
580,0.39,6.41,5.75
590,0.58,6.35,5.62
600,0.87,6.37,5.63
610,1.08,6.39,5.63
620,1.17,6.41,5.59
630,1.18,6.44,5.5
640,1.1,6.49,5.51
650,1.13,6.48,5.43
660,1.27,6.4,5.33
670,1.49,6.3,5.3
680,1.67,6.24,5.26
690,1.79,6.2,5.2
700,1.8,6.16,5.08
710,1.73,6.18,4.96
720,1.58,6.22,4.94
730,1.46,6.27,4.99
740,1.33,6.34,5.09
750,1.06,6.45,5.2
760,0.88,6.52,5.18
770,0.82,6.54,5.05
780,0.79,6.54,4.9
790,0.77,6.55,4.81
800,0.68,6.65,4.9
810,0.27,6.8,4.98
820,-0.24,6.94,5.02
830,-0.44,6.96,4.77
840,-0.33,6.93,4.74
850,-0.08,6.94,4.76
860,0.05,6.98,4.81
870,0.05,7.01,4.74
880,-0.26,7.06,4.68
890,-0.36,7.08,4.59
900,-0.41,7.2,4.63
910,-0.07,7.15,4.61
920,0.28,7.12,4.53
930,0.66,7.05,4.83
940,1.55,6.93,4.34
950,2.3,6.73,4.34
960,3.25,6.51,4.36
970,4.52,6.18,4.48
980,6.65,5.78,5.07
990,9.1,5.1,6.14
1000,11.46,4.4,6.83
