timestamp,x,y,z
0,-4.13,4.66,6.09
10,-4.08,4.61,6.11
20,-4.11,4.63,6.05
30,-4.11,4.62,6.03
40,-4.04,4.61,6.04
50,-3.98,4.61,6.05
60,-4.0,4.62,6.06
70,-3.95,4.61,6.05
80,-3.94,4.64,6.07
90,-3.91,4.66,6.08
100,-3.9,4.67,6.05
110,-3.93,4.68,6.07
120,-3.96,4.67,6.0
130,-3.94,4.7,6.02
140,-3.92,4.69,6.05
150,-3.96,4.71,6.08
160,-3.88,4.72,6.13
170,-3.82,4.74,6.15
180,-3.85,4.75,6.24
190,-3.84,4.75,6.26
200,-3.82,4.75,6.29
210,-3.91,4.8,6.37
220,-4.0,4.81,6.36
230,-4.03,4.75,6.34
240,-4.03,4.73,6.22
250,-4.15,4.7,6.15
260,-4.15,4.67,6.11
270,-4.08,4.63,5.99
280,-4.16,4.62,5.94
290,-4.25,4.6,5.91
300,-4.27,4.6,5.76
310,-4.39,4.6,5.77
320,-4.29,4.6,5.73
330,-4.19,4.58,5.74
340,-4.17,4.59,5.77
350,-4.3,4.69,5.77
360,-4.6,4.76,5.81
370,-4.85,4.87,5.84
380,-5.08,4.94,5.9
390,-5.04,4.87,5.79
400,-4.97,4.92,5.57
410,-4.81,4.98,6.0
420,-4.39,4.87,5.96
430,-4.21,4.85,5.91
440,-4.09,4.86,6.0
450,-4.04,4.92,5.93
460,-3.88,4.94,5.93
470,-3.32,4.95,6.11
480,-2.35,4.73,6.37
490,-0.49,4.47,7.29
500,2.67,3.92,8.71
510,7.01,3.25,10.47
520,11.56,2.67,11.78
530,13.36,1.91,12.38
540,11.87,1.61,12.56
550,9.64,0.67,11.33
560,6.77,-0.1,9.55
570,2.66,-0.53,9.33
580,-1.65,-0.07,8.03
590,-5.42,0.24,7.1
600,-9.16,0.97,5.83
610,-13.04,1.87,4.84
620,-15.84,2.56,3.02
630,-17.04,2.69,1.09
640,-17.77,2.71,-0.3
650,-17.41,2.49,-0.66
660,-16.57,2.19,-0.19
670,-15.46,2.01,0.77
680,-14.46,1.76,1.84
690,-14.29,1.78,2.1
700,-14.52,1.96,1.78
710,-14.71,1.85,1.34
720,-14.63,1.84,1.03
730,-14.2,1.73,0.9
740,-13.8,1.54,0.81
750,-13.44,1.33,0.79
760,-12.88,0.9,0.79
770,-12.1,0.37,1.53
780,-11.06,-0.15,2.47
790,-9.84,-0.29,3.72
800,-8.23,-0.37,5.13
810,-6.57,-0.18,6.47
820,-5.14,0.06,7.61
830,-2.79,-0.07,7.92
840,-0.5,0.2,8.08
850,1.59,0.61,8.96
860,4.13,1.16,10.02
870,5.62,1.88,11.44
880,5.94,2.9,12.34
890,6.3,3.67,12.58
900,6.68,3.94,13.14
910,5.9,4.75,13.71
920,7.14,4.34,13.95
930,8.02,4.37,13.81
940,8.94,3.83,15.09
950,9.9,3.71,15.22
960,10.55,3.07,14.57
970,8.71,2.61,14.04
980,6.25,1.83,13.27
990,3.4,1.6,11.47
1000,0.98,1.0,9.61
