timestamp,x,y,z
0,1.41,6.75,6.17
10,1.3,6.75,5.91
20,1.38,6.7,5.85
30,1.43,6.75,6.01
40,1.37,6.62,5.79
50,1.21,6.53,5.93
60,1.15,6.64,6.21
70,1.14,6.6,6.41
80,1.12,6.53,6.21
90,0.94,6.58,5.92
100,0.88,6.6,6.19
110,0.88,6.59,6.33
120,0.41,6.71,6.57
130,0.17,6.78,6.78
140,-0.76,6.65,7.35
150,-1.12,6.6,7.22
160,-1.41,6.59,7.68
170,-1.97,6.67,8.44
180,-2.29,6.8,8.72
190,-2.72,6.94,9.38
200,-3.07,6.93,9.84
210,-3.43,6.97,9.81
220,-4.41,6.97,9.65
230,-5.11,6.79,9.42
240,-5.3,6.6,8.94
250,-4.66,5.91,7.31
260,-3.11,5.24,6.17
270,0.01,4.69,4.25
280,5.54,4.24,1.72
290,14.56,4.52,-2.03
300,24.72,5.67,-6.9
310,32.62,6.65,-11.73
320,35.26,6.56,-15.5
330,32.97,4.81,-15.5
340,27.03,2.25,-11.26
350,19.26,0.03,-5.44
360,12.73,-1.78,-2.32
370,8.49,-3.89,-1.57
380,6.15,-5.27,1.27
390,4.69,-5.65,8.42
400,1.0,-5.13,16.14
410,-5.18,-3.95,20.07
420,-11.99,-2.6,20.78
430,-17.72,-0.72,20.38
440,-21.74,0.29,19.33
450,-22.77,0.47,16.73
460,-22.6,0.75,15.29
470,-22.04,0.73,15.18
480,-19.89,0.71,14.62
490,-17.2,0.55,14.28
500,-14.91,0.17,13.39
510,-12.99,-0.25,12.42
520,-11.6,-0.86,11.04
530,-10.82,-1.74,9.35
540,-9.94,-2.72,7.75
550,-7.91,-3.59,6.61
560,-5.03,-4.48,5.74
570,-2.3,-4.96,4.86
580,0.07,-4.38,4.44
590,1.62,-4.01,5.28
600,2.72,-3.89,5.79
610,3.89,-3.32,5.41
620,5.5,-2.8,4.56
630,7.65,-2.16,3.27
640,9.52,-1.07,2.55
650,12.07,0.06,2.9
660,15.95,1.3,3.0
670,18.93,2.87,3.1
680,19.5,4.2,4.22
690,19.7,4.89,5.09
700,21.09,5.2,4.85
710,23.2,5.36,4.46
720,25.06,5.48,2.67
730,26.28,5.25,-0.15
740,25.63,5.27,-1.39
750,25.22,5.13,-1.0
760,25.55,4.68,-1.02
770,26.34,4.23,-0.19
780,26.98,3.67,2.43
790,24.95,2.64,6.37
800,20.9,1.12,8.81
810,14.96,-0.62,9.97
820,7.75,-2.26,10.5
830,0.29,-3.27,11.12
840,-6.55,-3.31,11.98
850,-13.28,-3.4,12.45
860,-19.65,-2.54,12.14
870,-22.57,-1.28,11.78
880,-22.45,-0.29,12.57
890,-19.63,0.36,11.82
900,-15.34,0.91,9.74
910,-11.63,1.2,8.33
920,-8.39,1.49,7.15
930,-5.17,2.19,6.1
940,-2.34,2.94,5.61
950,-0.49,3.62,6.0
960,1.15,4.31,6.1
970,2.61,4.86,6.0
980,3.71,5.18,5.67
990,4.21,5.48,5.48
1000,4.55,5.75,5.66
