timestamp,x,y,z
0,-4.87,3.9,5.74
10,-4.9,3.9,5.73
20,-5.03,3.95,5.76
30,-5.09,3.99,5.78
40,-5.09,3.97,5.78
50,-5.08,3.96,5.8
60,-5.07,3.93,5.78
70,-5.05,3.93,5.78
80,-5.1,3.95,5.76
90,-5.15,3.97,5.82
100,-5.15,3.95,5.8
110,-5.08,3.94,5.77
120,-5.03,3.94,5.7
130,-4.98,3.93,5.71
140,-4.92,3.9,5.72
150,-4.86,3.9,5.72
160,-4.9,3.93,5.77
170,-5.0,3.95,5.85
180,-5.09,4.01,5.87
190,-5.13,4.0,5.9
200,-5.1,4.0,5.84
210,-5.07,3.98,5.78
220,-5.1,3.97,5.79
230,-5.07,3.95,5.78
240,-5.1,3.95,5.77
250,-5.19,3.98,5.78
260,-5.21,3.97,5.71
270,-5.21,3.95,5.73
280,-5.12,3.9,5.71
290,-5.03,3.89,5.65
300,-5.03,3.89,5.68
310,-4.99,3.91,5.71
320,-5.04,3.94,5.72
330,-5.0,3.95,5.68
340,-4.94,3.96,5.69
350,-4.92,3.96,5.79
360,-4.94,3.99,5.83
370,-4.89,3.98,5.81
380,-4.9,3.99,5.77
390,-4.9,4.0,5.8
400,-4.93,4.03,5.79
410,-4.99,4.04,5.82
420,-4.98,4.02,5.82
430,-5.0,4.03,5.89
440,-5.0,4.0,5.9
450,-5.0,4.01,5.84
460,-5.04,3.96,5.8
470,-5.06,3.93,5.82
480,-5.21,3.87,5.66
490,-5.56,3.81,5.53
500,-6.15,3.81,5.27
510,-6.94,3.8,4.89
520,-7.45,3.85,4.41
530,-7.69,3.82,4.28
540,-7.65,3.82,4.25
550,-7.36,3.87,4.41
560,-6.8,3.91,4.79
570,-5.92,4.0,5.35
580,-5.21,4.02,5.88
590,-4.34,4.11,6.25
600,-3.51,4.16,6.99
610,-2.25,4.18,8.17
620,0.11,4.24,10.39
630,3.77,3.62,12.93
640,8.4,3.33,13.89
650,11.16,2.56,14.03
660,10.37,2.32,12.72
670,6.71,2.12,12.7
680,3.17,2.19,11.75
690,-0.18,2.1,9.99
700,-4.21,2.6,8.79
710,-7.37,2.73,7.27
720,-9.38,2.6,5.15
730,-10.92,2.32,2.73
740,-12.22,1.97,0.92
750,-13.01,1.66,-0.44
760,-13.64,1.32,-1.03
770,-14.24,1.18,-1.39
780,-14.55,1.02,-1.63
790,-15.52,1.17,-1.75
800,-15.71,1.4,-2.04
810,-15.64,1.41,-2.21
820,-15.19,1.31,-1.98
830,-14.21,1.24,-1.67
840,-13.18,1.26,-0.76
850,-12.26,1.36,0.25
860,-11.38,1.04,1.18
870,-9.87,0.77,1.63
880,-8.81,0.76,2.08
890,-7.75,0.62,2.77
900,-7.62,0.56,3.58
910,-7.03,0.85,4.04
920,-5.52,0.62,5.15
930,-4.59,0.94,6.56
940,-2.93,0.98,7.46
950,-1.48,1.28,8.34
960,-0.87,1.82,8.97
970,-0.57,2.26,9.79
980,0.06,2.7,10.65
990,0.44,3.34,11.76
1000,1.22,3.71,12.98
