timestamp,x,y,z
0,2.91,5.66,6.38
10,2.85,5.67,6.39
20,2.87,5.68,6.42
30,2.86,5.7,6.53
40,2.82,5.75,6.56
50,2.8,5.74,6.53
60,2.74,5.77,6.53
70,2.7,5.79,6.46
80,2.71,5.77,6.43
90,2.75,5.77,6.42
100,2.8,5.72,6.37
110,2.85,5.71,6.28
120,2.82,5.73,6.29
130,2.82,5.72,6.29
140,2.82,5.74,6.31
150,2.83,5.75,6.28
160,2.87,5.75,6.34
170,2.91,5.75,6.39
180,2.99,5.72,6.42
190,3.04,5.71,6.35
200,3.14,5.66,6.38
210,3.2,5.65,6.35
220,3.22,5.66,6.36
230,3.26,5.61,6.36
240,3.38,5.55,6.27
250,3.53,5.48,6.19
260,3.6,5.4,6.12
270,3.62,5.33,6.0
280,3.59,5.29,5.95
290,3.45,5.3,5.88
300,3.47,5.28,5.78
310,3.51,5.26,5.75
320,3.56,5.26,5.73
330,3.64,5.25,5.74
340,3.75,5.24,5.72
350,3.97,5.26,5.83
360,4.19,5.32,6.01
370,4.5,5.33,6.19
380,5.0,5.24,6.39
390,5.67,5.11,6.57
400,6.46,4.82,6.73
410,7.59,4.47,6.56
420,9.06,3.55,6.74
430,10.49,3.45,5.94
440,12.44,2.36,6.04
450,13.96,1.45,6.16
460,14.57,0.81,6.17
470,14.59,0.26,6.64
480,13.17,0.09,7.21
490,11.7,-0.24,7.61
500,9.02,-0.27,8.06
510,6.36,-0.21,8.44
520,2.95,0.06,8.74
530,-1.37,0.93,9.23
540,-6.16,2.42,9.33
550,-11.2,4.11,8.57
560,-14.89,5.48,6.9
570,-16.09,5.81,4.77
580,-15.53,5.38,3.23
590,-14.38,4.82,2.89
600,-13.89,4.51,3.34
610,-14.34,4.58,3.9
620,-14.9,4.83,4.19
630,-15.72,4.98,4.32
640,-15.82,4.94,4.0
650,-15.18,4.48,3.65
660,-14.42,4.06,3.27
670,-13.67,3.71,3.29
680,-13.08,3.35,3.98
690,-12.41,3.22,4.77
700,-11.92,3.37,5.54
710,-11.25,3.51,6.39
720,-10.46,3.69,7.28
730,-8.96,3.9,8.57
740,-7.13,3.98,10.14
750,-4.26,3.93,10.92
760,-2.02,3.96,11.53
770,0.21,3.85,11.37
780,2.99,3.41,10.86
790,5.48,3.38,10.24
800,6.68,3.66,10.68
810,8.08,3.65,9.9
820,8.69,3.73,9.42
830,10.01,3.85,9.0
840,12.28,3.59,8.14
850,12.84,3.67,7.73
860,13.71,3.81,7.85
870,14.74,3.66,6.77
880,14.64,3.59,5.88
890,14.69,3.59,5.21
900,13.95,3.68,4.68
910,13.1,3.73,4.56
920,13.32,3.45,3.63
930,12.48,3.41,3.53
940,12.06,3.27,3.21
950,11.74,3.03,2.72
960,11.32,2.89,2.67
970,10.82,3.04,2.85
980,10.27,3.02,3.46
990,9.87,3.2,4.01
1000,8.98,3.53,4.96
