timestamp,x,y,z
0,5.71,8.27,1.13
10,5.78,8.01,0.77
20,5.87,7.73,0.11
30,5.84,7.43,-0.49
40,5.79,7.22,-1.0
50,5.75,7.04,-1.63
60,5.75,6.87,-1.81
70,5.66,6.74,-1.98
80,5.31,6.63,-2.15
90,4.94,6.47,-2.28
100,4.81,6.31,-2.56
110,4.71,6.24,-2.85
120,4.48,6.2,-2.88
130,4.58,6.33,-2.38
140,4.76,6.4,-2.14
150,5.12,6.4,-2.36
160,5.63,6.46,-2.58
170,5.99,6.51,-2.71
180,6.41,6.54,-2.82
190,6.71,6.57,-2.75
200,7.07,6.6,-2.66
210,7.49,6.78,-2.39
220,7.78,7.06,-2.03
230,7.79,7.35,-1.88
240,7.78,7.41,-1.91
250,7.38,7.53,-1.84
260,6.85,7.68,-1.24
270,6.36,7.79,-0.87
280,6.07,7.78,-1.06
290,5.84,7.81,-1.16
300,5.62,7.84,-1.14
310,5.38,7.81,-1.23
320,5.14,7.78,-1.34
330,5.02,7.78,-1.41
340,4.88,7.82,-1.44
350,4.79,7.9,-1.59
360,4.71,7.98,-1.66
370,4.56,8.06,-1.51
380,4.47,8.1,-1.35
390,4.44,8.1,-1.34
400,4.44,8.11,-1.27
410,4.32,8.17,-1.06
420,4.37,8.32,-1.13
430,4.54,8.48,-1.26
440,4.58,8.61,-1.24
450,4.65,8.71,-1.1
460,4.61,8.82,-0.88
470,4.55,8.96,-0.53
480,4.48,9.03,-0.12
490,4.58,9.01,-0.04
500,4.74,8.84,-0.27
510,4.95,8.49,-0.68
520,5.47,7.97,-1.52
530,6.22,7.16,-2.83
540,7.21,6.04,-4.54
550,8.48,4.95,-6.51
560,10.33,3.97,-8.83
570,12.27,3.29,-10.83
580,14.05,2.67,-12.59
590,14.81,2.26,-12.8
600,15.48,1.9,-11.99
610,15.59,1.55,-10.01
620,15.3,1.43,-7.18
630,14.98,1.61,-4.11
640,13.84,2.22,-0.43
650,12.42,3.05,3.61
660,10.76,4.1,6.77
670,8.51,5.15,9.89
680,5.17,6.28,12.91
690,1.68,7.47,15.76
700,-1.28,8.66,17.62
710,-4.17,9.72,18.69
720,-7.74,10.66,19.9
730,-11.46,11.19,20.79
740,-14.47,11.27,20.26
750,-16.68,11.07,18.7
760,-17.98,10.73,17.35
770,-17.66,10.05,15.91
780,-16.1,9.23,14.32
790,-13.93,8.09,12.68
800,-11.95,7.18,11.12
810,-9.37,6.49,9.61
820,-6.93,5.83,7.96
830,-4.28,5.21,6.55
840,-2.11,5.03,6.2
850,-0.44,5.56,6.83
860,2.6,5.6,5.71
870,5.64,5.11,5.43
880,7.71,5.24,5.41
890,9.02,5.88,3.92
900,10.22,6.07,2.21
910,11.36,5.8,1.26
920,11.76,5.94,0.06
930,11.45,6.05,-1.97
940,11.26,5.66,-2.4
950,10.92,5.3,-2.93
960,10.51,5.28,-4.0
970,10.8,5.26,-4.41
980,11.55,5.25,-4.65
990,12.22,5.18,-5.71
1000,12.81,4.97,-6.26
