timestamp,x,y,z
0,4.67,9.17,-0.6
10,4.69,9.23,-0.42
20,4.75,9.24,-0.38
30,4.78,9.22,-0.34
40,4.69,9.22,-0.54
50,4.64,9.19,-0.6
60,4.53,9.14,-0.59
70,4.45,9.12,-0.67
80,4.43,9.12,-0.69
90,4.39,9.06,-0.68
100,4.47,9.0,-0.79
110,4.49,9.01,-0.71
120,4.39,8.93,-0.6
130,4.34,8.93,-0.53
140,4.22,8.89,-0.42
150,4.02,8.85,-0.37
160,3.85,8.77,-0.36
170,3.71,8.71,-0.21
180,3.61,8.71,0.01
190,3.57,8.7,-0.09
200,3.79,8.68,-0.28
210,3.82,8.65,-0.47
220,4.06,8.66,-0.58
230,4.33,8.63,-0.78
240,4.57,8.63,-0.88
250,4.83,8.62,-0.93
260,5.13,8.6,-0.84
270,5.37,8.59,-0.89
280,5.51,8.54,-1.01
290,5.67,8.49,-1.18
300,5.7,8.43,-1.36
310,5.8,8.31,-1.65
320,6.11,8.22,-2.21
330,6.49,8.1,-2.76
340,6.71,7.98,-3.14
350,6.86,7.91,-3.35
360,6.85,7.88,-3.33
370,6.7,7.8,-3.26
380,6.59,7.78,-3.13
390,6.7,7.7,-2.9
400,6.89,7.52,-2.77
410,7.24,7.25,-3.07
420,7.87,6.82,-3.96
430,8.65,6.32,-5.04
440,9.52,5.83,-6.41
450,10.36,5.4,-7.9
460,11.19,4.95,-9.4
470,11.63,4.57,-9.9
480,12.33,4.33,-8.97
490,12.59,4.23,-6.07
500,12.66,4.17,-4.04
510,12.51,4.02,-3.74
520,11.94,3.82,-4.01
530,11.26,3.63,-4.03
540,10.43,3.58,-3.61
550,9.62,3.87,-2.72
560,8.45,4.27,-1.22
570,7.2,4.75,1.24
580,6.4,5.54,4.25
590,4.94,6.43,7.52
600,2.9,7.31,10.19
610,0.33,7.95,12.45
620,-2.33,8.73,13.87
630,-5.03,9.33,14.25
640,-7.63,9.9,13.67
650,-10.03,10.3,13.25
660,-12.1,10.64,12.84
670,-13.14,10.71,13.34
680,-14.04,10.74,13.46
690,-14.7,10.6,13.16
700,-14.51,10.28,13.18
710,-13.49,9.82,12.81
720,-12.2,9.4,11.61
730,-9.89,8.13,9.97
740,-6.99,7.39,8.3
750,-5.2,7.77,8.77
760,-1.75,7.08,7.75
770,1.77,6.43,6.92
780,3.96,6.64,4.94
790,5.98,7.01,5.03
800,7.87,7.01,5.42
810,9.35,6.56,3.28
820,10.61,6.56,2.27
830,12.25,6.56,1.47
840,13.86,6.36,-0.84
850,13.53,5.99,-1.86
860,12.05,5.97,-3.17
870,11.16,5.53,-3.41
880,9.65,5.04,-3.46
890,8.29,4.74,-3.77
900,7.59,4.58,-3.38
910,7.74,4.39,-3.7
920,8.22,4.25,-4.87
930,8.9,4.17,-6.68
940,9.72,4.21,-7.9
950,10.96,4.33,-8.31
960,12.61,4.31,-8.52
970,13.21,4.41,-7.97
980,13.5,4.4,-7.74
990,13.54,4.44,-7.35
1000,13.1,4.67,-7.36
