timestamp,x,y,z
0,4.49,9.79,2.27
10,4.52,9.92,2.52
20,4.72,10.02,2.6
30,4.74,10.07,2.68
40,4.86,10.13,2.37
50,4.83,10.11,2.3
60,4.64,10.01,2.28
70,4.63,9.82,1.91
80,4.39,9.56,1.61
90,4.51,9.33,1.41
100,4.4,9.07,1.5
110,4.48,8.76,1.3
120,4.61,8.41,0.88
130,4.64,8.07,0.31
140,4.84,7.7,-0.48
150,5.04,7.35,-1.12
160,5.31,7.1,-1.74
170,5.51,6.85,-2.34
180,5.66,6.74,-2.79
190,5.75,6.7,-3.04
200,5.86,6.63,-2.96
210,5.93,6.63,-2.87
220,5.96,6.62,-2.75
230,6.03,6.67,-2.66
240,5.97,6.78,-2.32
250,6.03,6.91,-2.26
260,6.23,7.01,-2.56
270,6.53,7.13,-2.51
280,6.99,7.35,-2.18
290,7.24,7.51,-1.89
300,7.37,7.57,-1.95
310,7.52,7.59,-2.21
320,7.46,7.59,-2.28
330,7.1,7.57,-2.22
340,6.71,7.46,-2.26
350,6.54,7.38,-2.47
360,6.56,7.41,-2.25
370,6.51,7.47,-2.04
380,6.43,7.42,-2.04
390,6.35,7.42,-1.81
400,6.42,7.32,-1.92
410,6.77,7.18,-2.34
420,7.16,6.95,-3.11
430,7.95,6.67,-4.09
440,8.62,6.25,-4.97
450,9.24,5.7,-6.19
460,9.87,5.07,-7.65
470,10.76,4.48,-8.92
480,11.44,3.93,-9.83
490,12.24,3.41,-10.12
500,13.3,3.02,-9.62
510,14.04,2.74,-8.35
520,13.79,2.54,-6.45
530,12.97,2.52,-3.91
540,12.04,2.91,-1.73
550,11.0,3.77,0.18
560,10.17,4.83,2.47
570,9.29,5.9,5.55
580,7.98,7.08,9.67
590,5.77,8.09,13.84
600,1.87,8.84,17.22
610,-1.7,9.77,19.42
620,-5.87,10.51,21.28
630,-10.77,10.82,22.18
640,-15.18,10.78,21.47
650,-17.99,10.34,19.83
660,-19.05,9.45,18.46
670,-17.81,8.66,16.17
680,-15.77,7.87,14.64
690,-12.24,6.62,12.96
700,-8.77,5.65,10.32
710,-5.76,5.38,9.28
720,-1.96,4.74,7.07
730,1.69,4.36,4.32
740,3.98,4.63,2.13
750,6.61,5.0,-0.14
760,9.0,5.4,-1.0
770,10.8,5.94,-1.38
780,12.35,6.55,-1.9
790,12.92,6.7,-2.48
800,12.65,6.51,-3.23
810,11.65,6.29,-3.46
820,10.97,6.06,-3.27
830,9.6,6.08,-2.06
840,8.65,6.0,-1.46
850,8.71,5.99,-1.25
860,9.92,5.48,-2.19
870,11.32,5.07,-4.48
880,12.43,4.96,-6.37
890,13.36,4.85,-8.14
900,14.06,4.58,-8.8
910,14.76,4.76,-9.52
920,14.92,5.03,-8.91
930,15.46,5.49,-7.32
940,14.6,5.11,-7.11
950,13.66,5.15,-5.38
960,13.3,5.5,-3.88
970,11.91,5.76,-1.96
980,10.85,6.22,-0.1
990,10.63,6.72,1.42
1000,9.27,7.02,3.07
