timestamp,x,y,z
0,-4.71,4.75,5.56
10,-4.75,4.76,5.51
20,-4.79,4.78,5.55
30,-4.79,4.79,5.56
40,-4.79,4.8,5.6
50,-4.81,4.83,5.62
60,-4.8,4.8,5.58
70,-4.76,4.77,5.52
80,-4.68,4.72,5.51
90,-4.59,4.73,5.52
100,-4.66,4.73,5.47
110,-4.66,4.75,5.43
120,-4.62,4.76,5.44
130,-4.58,4.75,5.42
140,-4.52,4.76,5.51
150,-4.46,4.78,5.57
160,-4.56,4.8,5.65
170,-4.58,4.82,5.72
180,-4.75,4.88,5.53
190,-4.84,4.89,5.57
200,-4.85,4.86,5.6
210,-4.85,4.87,5.57
220,-4.84,4.85,5.61
230,-4.87,4.82,5.6
240,-4.83,4.85,5.54
250,-4.84,4.81,5.51
260,-4.87,4.78,5.49
270,-4.82,4.78,5.45
280,-4.69,4.78,5.44
290,-4.61,4.78,5.53
300,-4.65,4.8,5.49
310,-4.67,4.8,5.55
320,-4.64,4.81,5.44
330,-4.6,4.84,5.35
340,-4.62,4.85,5.34
350,-4.52,4.82,5.37
360,-4.41,4.82,5.38
370,-4.37,4.85,5.28
380,-4.35,4.88,5.33
390,-4.52,4.96,5.4
400,-4.8,5.06,5.37
410,-4.9,5.13,5.48
420,-4.85,5.15,5.55
430,-4.77,5.12,5.63
440,-4.68,5.09,5.84
450,-4.15,5.01,6.08
460,-3.03,4.78,6.7
470,-0.51,4.49,8.27
480,3.53,3.74,11.36
490,7.92,3.16,14.12
500,11.39,2.45,15.59
510,10.51,1.6,14.39
520,5.35,1.64,11.1
530,-1.27,1.92,9.36
540,-6.04,2.04,5.95
550,-10.32,2.54,3.57
560,-14.5,3.38,2.72
570,-17.07,3.91,1.69
580,-17.45,3.42,-0.68
590,-17.44,2.93,-2.73
600,-16.24,2.49,-3.34
610,-14.86,2.05,-3.28
620,-14.06,2.06,-2.23
630,-13.07,2.11,-1.9
640,-12.65,2.17,-1.05
650,-12.21,2.37,-0.37
660,-11.96,2.61,0.29
670,-11.48,2.92,1.01
680,-10.86,2.91,1.58
690,-10.06,2.72,1.7
700,-9.01,2.43,1.64
710,-8.43,2.45,1.95
720,-8.38,2.51,2.75
730,-7.31,2.38,3.06
740,-6.04,2.27,3.4
750,-5.42,2.52,4.66
760,-4.37,2.62,5.91
770,-2.39,2.59,6.9
780,-0.78,2.78,7.95
790,0.08,3.32,9.36
800,1.54,3.62,10.48
810,3.63,3.98,11.16
820,5.23,4.34,12.51
830,7.19,4.62,13.55
840,8.49,4.99,14.58
850,8.91,5.23,14.86
860,8.64,5.02,14.84
870,7.4,5.41,13.95
880,7.59,4.58,14.58
890,6.93,4.41,14.24
900,6.19,3.49,14.17
910,4.36,2.85,11.6
920,0.52,2.53,9.87
930,-4.28,2.9,7.52
940,-8.42,3.32,5.72
950,-11.46,3.82,3.76
960,-12.61,3.94,1.76
970,-12.47,3.48,0.3
980,-11.79,2.93,-0.89
990,-11.47,2.61,-1.25
1000,-11.46,2.54,-0.74
