timestamp,x,y,z
0,4.56,7.68,-0.38
10,4.67,7.78,-0.28
20,4.91,7.82,-0.4
30,5.07,7.7,-0.61
40,5.13,7.6,-0.63
50,5.28,7.5,-0.77
60,5.36,7.36,-1.24
70,5.47,7.29,-1.7
80,5.62,7.25,-1.77
90,5.77,7.27,-1.69
100,5.88,7.34,-1.54
110,5.97,7.41,-1.45
120,6.04,7.41,-1.61
130,6.13,7.46,-1.67
140,6.14,7.56,-1.61
150,6.06,7.69,-1.42
160,5.73,7.83,-1.09
170,5.31,7.9,-0.9
180,5.02,7.92,-0.85
190,4.91,8.03,-0.84
200,4.84,8.14,-0.75
210,4.67,8.26,-0.66
220,4.6,8.37,-0.56
230,4.47,8.51,-0.27
240,4.3,8.62,-0.09
250,4.23,8.63,-0.06
260,4.29,8.63,-0.22
270,4.36,8.62,-0.27
280,4.36,8.61,-0.36
290,4.41,8.53,-0.42
300,4.48,8.46,-0.57
310,4.62,8.39,-0.73
320,4.72,8.29,-0.83
330,4.87,8.13,-1.18
340,5.15,7.96,-1.64
350,5.28,7.76,-1.88
360,5.82,7.55,-2.13
370,6.51,7.12,-2.88
380,7.27,6.48,-3.76
390,8.62,5.63,-5.13
400,9.9,4.7,-7.04
410,11.16,3.75,-8.97
420,11.97,3.12,-10.01
430,13.46,2.42,-11.4
440,15.0,1.9,-12.06
450,16.07,1.57,-11.32
460,16.6,1.26,-9.9
470,16.36,1.11,-7.33
480,15.91,0.99,-4.44
490,14.69,1.44,-0.18
500,12.78,2.08,3.89
510,10.52,2.74,6.71
520,7.85,3.78,9.26
530,4.67,4.92,11.94
540,1.39,5.9,14.58
550,-2.3,6.72,16.54
560,-5.27,7.57,17.17
570,-7.38,8.38,16.86
580,-10.31,8.82,17.03
590,-13.55,9.18,17.17
600,-16.33,9.46,16.94
610,-18.56,9.32,16.69
620,-19.68,9.15,16.0
630,-19.24,8.81,14.89
640,-17.52,8.2,12.98
650,-15.41,7.75,11.52
660,-12.73,7.23,11.8
670,-10.46,6.99,12.66
680,-6.49,5.84,8.67
690,-4.43,5.47,8.19
700,-1.95,5.49,10.26
710,1.55,5.24,8.05
720,3.62,4.97,5.38
730,5.9,5.01,4.26
740,7.79,4.7,3.59
750,8.59,4.52,1.36
760,8.12,4.16,0.06
770,7.02,4.43,-0.66
780,6.87,4.33,-0.99
790,7.34,4.28,-2.01
800,7.06,4.9,-2.12
810,7.41,5.39,-1.04
820,9.29,5.69,0.53
830,12.04,6.01,-0.14
840,14.79,6.08,-1.66
850,17.2,5.91,-3.09
860,18.05,5.96,-3.93
870,16.97,5.99,-4.14
880,15.34,5.92,-4.71
890,14.12,5.63,-5.08
900,13.73,5.62,-5.46
910,13.47,5.85,-4.59
920,13.78,6.12,-3.56
930,14.2,6.11,-1.51
940,13.91,6.31,-1.0
950,13.03,6.41,-0.25
960,12.08,6.56,0.01
970,10.55,6.53,0.35
980,9.1,6.69,1.65
990,8.04,6.96,2.69
1000,7.35,7.24,3.46
