timestamp,x,y,z
0,1.54,7.24,5.55
10,1.57,7.22,5.44
20,1.58,7.2,5.37
30,1.71,7.13,5.34
40,1.77,7.02,5.28
50,1.68,7.08,5.13
60,1.74,7.19,5.37
70,2.03,6.97,5.41
80,2.2,6.85,5.18
90,2.25,6.83,4.99
100,2.26,6.85,5.32
110,2.38,6.89,5.47
120,2.5,6.84,5.56
130,2.61,6.81,5.49
140,2.67,6.84,5.39
150,2.65,6.85,5.68
160,2.69,6.73,5.93
170,2.69,6.89,5.69
180,2.96,6.87,5.07
190,3.17,6.66,5.3
200,3.5,6.46,5.42
210,4.01,6.32,5.18
220,4.39,6.08,4.91
230,5.28,5.54,4.63
240,6.38,4.92,4.26
250,7.65,4.23,3.86
260,8.89,3.54,3.51
270,10.06,2.94,4.13
280,11.05,2.55,4.85
290,11.29,2.23,5.39
300,11.42,2.05,5.96
310,10.92,2.23,6.48
320,9.57,2.45,7.76
330,7.31,2.86,8.53
340,4.8,3.32,8.58
350,2.27,3.68,8.48
360,-0.55,4.32,8.23
370,-3.28,5.03,7.89
380,-5.75,5.8,7.47
390,-7.95,6.43,7.18
400,-9.16,6.87,7.04
410,-9.85,7.25,6.75
420,-11.21,7.86,6.49
430,-12.75,8.42,6.07
440,-13.3,8.62,5.41
450,-12.75,8.31,4.78
460,-11.78,7.89,4.26
470,-10.83,7.54,4.11
480,-10.23,7.27,4.09
490,-9.76,7.05,4.03
500,-9.06,6.89,4.28
510,-8.39,6.76,4.71
520,-7.24,6.58,5.0
530,-6.41,6.35,5.59
540,-4.81,6.15,5.38
550,-3.63,6.14,5.18
560,-3.99,6.12,5.95
570,-3.33,6.35,6.85
580,-1.54,6.3,6.62
590,-1.27,6.07,6.92
600,-0.95,6.27,7.71
610,0.53,6.1,6.49
620,0.08,5.99,5.73
630,-0.84,6.1,5.75
640,-0.23,6.0,5.62
650,-0.13,6.2,5.48
660,0.57,5.85,5.62
670,1.58,5.51,5.3
680,2.19,5.43,5.33
690,2.17,5.72,6.36
700,2.97,5.69,7.12
710,5.16,5.26,6.79
720,6.86,4.83,6.83
730,8.04,4.54,7.16
740,9.44,4.36,6.51
750,9.73,4.15,6.21
760,9.12,4.18,6.02
770,9.07,4.41,5.7
780,9.49,4.31,6.04
790,9.81,4.23,6.0
800,9.7,4.3,5.99
810,9.8,4.08,5.9
820,9.67,3.87,5.75
830,10.23,3.46,4.92
840,10.22,3.14,4.76
850,10.03,2.96,5.01
860,9.78,2.95,5.44
870,9.92,2.78,5.88
880,9.7,2.43,6.0
890,9.31,2.46,6.23
900,8.54,2.57,7.08
910,7.34,2.84,7.54
920,5.82,3.13,7.71
930,3.63,3.66,8.0
940,1.35,4.14,7.75
950,-0.03,4.4,7.29
960,-0.73,4.56,7.26
970,-1.78,4.98,7.77
980,-3.06,5.49,8.31
990,-4.38,6.3,9.0
1000,-5.51,6.8,9.28
