timestamp,x,y,z
0,1.8,9.73,0.41
10,1.68,9.73,0.48
20,1.57,9.7,0.5
30,1.51,9.6,0.46
40,1.47,9.55,0.36
50,1.47,9.53,0.25
60,1.47,9.45,0.21
70,1.33,9.45,0.2
80,1.2,9.44,0.28
90,1.15,9.49,0.35
100,1.33,9.45,0.23
110,1.47,9.36,0.05
120,1.53,9.3,-0.07
130,1.47,9.27,-0.04
140,1.35,9.27,0.02
150,1.33,9.24,0.03
160,1.41,9.23,0.06
170,1.52,9.3,0.09
180,1.71,9.35,0.29
190,1.87,9.3,0.23
200,1.83,9.36,0.33
210,1.81,9.36,0.47
220,1.77,9.35,0.46
230,1.81,9.33,0.46
240,1.97,9.25,0.45
250,2.12,9.16,0.3
260,2.15,9.13,0.2
270,2.02,9.1,0.23
280,1.93,9.03,0.14
290,1.72,9.0,0.25
300,1.44,8.98,0.39
310,1.47,8.85,0.31
320,1.62,8.69,0.28
330,1.74,8.55,0.19
340,1.83,8.34,0.08
350,1.85,8.03,-0.06
360,1.85,7.68,-0.18
370,1.87,7.2,-0.45
380,1.93,6.6,-0.85
390,1.91,5.79,-1.48
400,1.7,4.78,-2.38
410,1.27,3.56,-3.32
420,0.77,2.04,-4.92
430,0.39,0.51,-6.58
440,0.12,-0.73,-7.99
450,0.1,-1.73,-8.06
460,0.71,-2.46,-7.51
470,2.28,-2.86,-7.12
480,4.32,-2.64,-6.21
490,6.81,-2.26,-4.41
500,9.56,-1.9,-1.48
510,10.32,-1.05,3.63
520,8.97,0.28,10.3
530,4.42,0.5,16.19
540,0.23,7.2,27.05
550,-3.67,12.59,31.74
560,-5.31,14.81,31.94
570,-6.18,16.09,31.26
580,-3.36,16.5,27.75
590,0.82,16.11,24.87
600,3.83,15.86,22.79
610,5.26,15.26,20.62
620,4.5,14.42,18.38
630,3.91,13.06,17.0
640,1.99,12.81,17.31
650,-0.37,12.74,18.17
660,0.04,11.8,16.79
670,1.76,10.7,15.35
680,4.41,9.66,13.55
690,5.83,9.6,12.19
700,5.17,9.12,11.75
710,4.38,8.35,10.65
720,3.46,6.95,10.0
730,2.3,5.36,8.11
740,0.3,5.06,6.74
750,-1.98,5.05,6.79
760,-2.75,4.72,7.01
770,-1.96,4.37,6.39
780,-0.52,2.78,4.51
790,0.59,1.79,1.27
800,0.95,1.23,-0.37
810,0.37,1.34,-1.71
820,-0.57,1.57,-2.42
830,-1.56,2.37,-2.7
840,-2.57,3.19,-2.4
850,-2.32,3.39,-2.85
860,-1.41,3.67,-3.72
870,-0.66,3.94,-3.94
880,-0.24,4.18,-4.2
890,0.16,4.35,-4.54
900,0.35,5.17,-4.79
910,-0.57,6.13,-3.39
920,-0.7,7.0,-2.53
930,-0.29,7.47,-2.13
940,0.49,7.57,-2.31
950,0.89,7.66,-2.85
960,0.68,7.96,-2.7
970,0.51,8.26,-2.23
980,0.58,8.55,-2.18
990,0.62,8.8,-1.7
1000,0.34,9.19,-1.1
