timestamp,x,y,z
0,1.4,9.62,0.68
10,1.37,9.6,0.64
20,1.37,9.56,0.57
30,1.47,9.54,0.59
40,1.58,9.42,0.61
50,1.32,9.49,0.7
60,1.27,9.38,0.78
70,1.21,9.41,0.71
80,1.24,9.32,0.56
90,1.21,9.16,0.5
100,1.11,9.06,0.42
110,1.11,8.76,0.4
120,1.09,8.37,0.24
130,1.05,7.99,0.52
140,1.11,7.43,0.72
150,1.53,6.64,0.42
160,2.24,5.84,0.0
170,2.91,4.96,-0.4
180,3.26,4.05,-0.7
190,3.55,2.77,-1.21
200,3.94,1.14,-2.46
210,4.22,-0.39,-3.95
220,4.65,-1.84,-5.31
230,4.7,-2.84,-6.17
240,4.58,-3.41,-6.2
250,4.78,-3.52,-6.15
260,4.88,-3.48,-5.68
270,4.12,-2.52,-3.99
280,1.06,-0.67,-0.89
290,-3.1,1.19,1.97
300,-6.23,2.87,4.3
310,-7.42,4.53,6.27
320,-6.52,6.46,7.24
330,-4.81,8.49,8.49
340,-3.54,11.1,12.08
350,-3.02,14.67,17.81
360,-3.08,18.25,23.58
370,-1.66,21.03,27.73
380,1.27,22.92,30.23
390,4.66,23.53,31.28
400,7.35,23.01,29.07
410,8.33,21.17,24.56
420,7.53,19.25,19.42
430,6.06,16.44,16.52
440,3.76,14.88,14.02
450,1.76,13.39,12.46
460,1.08,12.22,12.06
470,-1.25,12.16,13.13
480,-2.41,12.07,13.92
490,0.46,10.36,12.45
500,3.68,7.74,9.47
510,3.59,7.47,7.19
520,1.45,7.48,8.06
530,0.46,7.36,8.25
540,-0.17,5.45,8.16
550,-0.11,3.76,5.03
560,-1.8,3.82,3.1
570,-3.45,3.65,3.49
580,-3.52,2.34,2.48
590,-4.63,2.17,0.75
600,-4.96,2.39,-0.05
610,-3.4,1.42,-1.97
620,-2.56,1.43,-3.71
630,-2.13,2.44,-3.34
640,-1.13,2.9,-3.11
650,-0.28,3.3,-3.47
660,-1.47,4.6,-2.22
670,-1.23,5.09,-1.06
680,-0.49,5.79,-0.74
690,-0.09,6.03,-0.6
700,0.66,5.78,-1.76
710,0.59,5.89,-2.81
720,0.18,6.22,-2.87
730,-0.74,7.02,-2.26
740,-1.4,7.54,-1.53
750,-1.86,8.02,-1.35
760,-1.81,8.27,-1.24
770,-1.26,8.24,-1.57
780,-0.79,8.2,-1.96
790,-0.57,8.25,-1.91
800,-0.61,8.49,-1.74
810,-0.81,8.68,-1.35
820,-0.9,8.71,-0.96
830,-0.86,8.64,-0.89
840,-1.01,8.82,-1.03
850,-1.05,8.99,-1.0
860,-0.83,8.79,-1.11
870,-0.89,8.96,-1.39
880,-1.01,9.1,-1.04
890,-1.15,9.43,-0.96
900,-1.57,9.81,-1.07
910,-1.76,9.84,-0.14
920,-0.75,9.4,-0.27
930,-0.64,9.55,-0.54
940,-0.92,9.84,-0.1
950,-0.45,9.98,-0.16
960,-1.04,9.79,0.55
970,-1.06,10.03,-0.03
980,-0.99,9.95,0.57
990,-0.67,10.06,0.12
1000,-0.34,10.07,0.03
