timestamp,x,y,z
0,0.18,10.08,-0.71
10,0.12,10.05,-0.65
20,0.08,10.05,-0.65
30,0.1,10.06,-0.75
40,0.18,10.06,-0.82
50,0.17,10.04,-0.89
60,0.09,10.12,-0.85
70,-0.09,10.22,-0.71
80,-0.36,10.36,-0.59
90,-0.61,10.47,-0.41
100,-0.97,10.69,-0.5
110,-1.13,10.94,-0.46
120,-1.45,11.38,-0.26
130,-1.7,11.82,0.06
140,-1.76,12.17,0.28
150,-1.87,12.4,0.6
160,-1.77,12.42,0.81
170,-1.96,12.33,0.84
180,-2.18,11.93,0.76
190,-2.31,11.27,0.51
200,-2.62,10.39,0.02
210,-2.58,9.3,-0.76
220,-2.22,7.99,-1.37
230,-1.28,6.45,-1.76
240,0.29,4.26,-2.04
250,2.33,1.47,-2.77
260,4.71,-1.52,-3.95
270,6.98,-3.85,-6.45
280,8.43,-5.61,-10.08
290,9.03,-6.72,-12.38
300,8.96,-6.94,-11.57
310,8.85,-6.94,-10.43
320,8.68,-6.63,-9.1
330,8.33,-6.39,-7.57
340,8.06,-5.97,-5.44
350,7.0,-4.93,-2.27
360,4.79,-3.47,0.49
370,1.36,-1.7,2.46
380,-2.88,0.47,4.41
390,-7.21,3.29,6.34
400,-10.82,6.7,7.1
410,-13.33,10.93,7.97
420,-14.48,15.78,10.65
430,-14.33,20.55,14.93
440,-12.72,24.56,19.01
450,-10.59,27.95,21.84
460,-8.15,29.94,22.84
470,-5.62,30.29,21.61
480,-4.1,28.9,18.63
490,-3.68,26.51,15.9
500,-3.3,23.45,12.47
510,-3.17,20.42,9.5
520,-3.51,18.03,7.47
530,-3.48,16.07,5.37
540,-4.66,15.36,5.91
550,-4.58,15.27,6.13
560,-4.16,13.08,7.07
570,-1.95,12.52,5.78
580,-0.29,11.0,4.63
590,-0.49,10.99,4.46
600,-1.57,10.26,4.85
610,-1.7,8.74,4.68
620,-1.28,7.75,2.98
630,-1.98,6.85,1.66
640,-2.34,6.31,1.68
650,-2.92,6.09,2.07
660,-3.61,6.01,2.43
670,-2.96,5.24,1.63
680,-1.81,4.49,-0.13
690,-1.37,4.39,-1.38
700,-1.55,4.6,-1.48
710,-1.27,4.37,-1.59
720,-1.05,4.4,-2.15
730,-1.3,4.74,-2.26
740,-1.8,5.1,-1.87
750,-1.71,5.5,-1.6
760,-0.93,5.73,-1.75
770,0.2,5.75,-2.51
780,0.48,6.0,-2.78
790,-0.14,6.53,-2.14
800,-0.27,6.87,-1.97
810,0.24,6.99,-2.46
820,0.62,6.84,-2.69
830,0.43,7.02,-2.61
840,-0.13,7.27,-2.44
850,-0.97,7.59,-2.27
860,-1.61,7.91,-2.2
870,-1.73,8.09,-2.12
880,-1.87,8.35,-2.13
890,-1.84,8.36,-2.44
900,-1.76,8.6,-2.55
910,-1.76,8.73,-2.29
920,-1.77,8.84,-2.26
930,-1.99,9.12,-2.01
940,-1.92,9.22,-1.48
950,-1.76,9.24,-1.13
960,-1.87,9.45,-0.88
970,-1.87,9.56,-0.89
980,-1.96,9.72,-0.74
990,-1.43,9.56,-0.95
1000,-0.52,8.83,-1.62
