timestamp,x,y,z
0,-1.03,10.55,5.79
10,-0.86,10.97,6.2
20,-0.68,11.28,6.59
30,-0.59,11.45,6.71
40,-0.33,11.4,6.72
50,-0.07,11.12,6.68
60,0.56,10.6,6.12
70,0.62,9.87,5.51
80,0.45,8.99,4.54
90,0.58,7.92,3.41
100,0.74,6.54,2.23
110,0.75,4.56,0.65
120,0.79,2.03,-1.62
130,0.88,-0.8,-4.62
140,0.33,-3.42,-7.93
150,-0.48,-5.27,-10.6
160,-0.51,-6.28,-12.04
170,0.16,-6.56,-11.43
180,1.6,-6.39,-9.53
190,3.92,-6.29,-7.18
200,5.76,-6.15,-5.18
210,6.8,-5.82,-3.21
220,7.04,-5.29,-1.32
230,6.56,-4.45,0.63
240,3.76,-3.16,2.8
250,-0.53,-1.44,4.82
260,-5.11,0.89,7.73
270,-9.32,4.39,12.71
280,-11.44,8.15,18.16
290,-11.36,12.17,24.09
300,-10.05,16.17,29.58
310,-6.12,19.4,33.79
320,-1.36,21.87,34.7
330,1.15,22.77,33.34
340,0.64,22.04,30.19
350,-0.98,20.47,26.68
360,-2.86,18.24,23.36
370,-3.08,15.68,19.02
380,-2.92,13.51,16.03
390,-3.19,11.99,15.2
400,-3.19,11.03,15.74
410,-1.63,10.75,15.87
420,-0.21,9.66,15.76
430,1.85,10.0,13.76
440,4.73,7.21,11.56
450,6.79,4.49,8.62
460,5.37,3.76,6.0
470,3.12,2.86,5.34
480,1.63,0.47,3.95
490,-0.64,-0.29,1.75
500,-2.22,0.77,0.02
510,-1.91,0.16,-1.12
520,-0.98,-0.91,-2.71
530,-1.89,0.09,-2.96
540,-2.74,1.52,-2.57
550,-2.29,1.36,-1.5
560,-1.63,1.66,-2.38
570,-1.72,2.35,-2.53
580,-1.9,3.57,-1.73
590,-2.18,3.93,0.09
600,-1.45,4.51,0.03
610,-0.87,5.0,-0.04
620,-0.46,5.73,0.36
630,-0.93,6.32,1.22
640,-1.59,6.69,1.53
650,-1.73,7.07,1.34
660,-1.49,7.56,2.13
670,-1.71,8.07,2.63
680,-1.61,7.75,2.76
690,-1.14,8.09,2.93
700,-1.07,8.48,3.32
710,-0.92,8.4,2.79
720,-0.76,8.36,2.8
730,-0.67,8.48,3.28
740,-0.58,8.17,2.76
750,-1.08,8.2,2.55
760,-1.75,8.64,3.08
770,-1.87,8.71,3.19
780,-1.44,8.52,2.74
790,-1.25,8.42,2.99
800,-1.3,8.42,3.14
810,-1.57,8.38,3.01
820,-1.7,8.62,3.11
830,-1.48,8.69,3.41
840,-1.02,8.52,3.39
850,-0.72,8.56,3.42
860,-0.45,8.57,3.45
870,-0.6,8.62,3.44
880,-0.63,8.35,3.89
890,-1.45,9.14,3.96
900,-0.75,8.69,4.35
910,-0.23,8.43,3.82
920,-0.57,8.68,3.73
930,-1.06,8.79,4.35
940,-1.19,8.75,3.44
950,-1.05,8.45,3.32
960,-1.05,8.85,3.56
970,-0.64,8.29,3.11
980,-0.7,8.19,2.61
990,-1.06,8.37,2.93
1000,-1.67,8.61,3.69
