timestamp,x,y,z
0,0.29,10.28,-0.71
10,0.05,10.36,-0.7
20,-0.19,10.38,-0.62
30,-0.38,10.35,-0.67
40,-0.12,10.34,-0.96
50,-0.09,10.28,-1.02
60,-0.35,10.29,-0.98
70,-0.68,10.22,-0.87
80,-0.77,10.07,-0.91
90,-0.68,9.88,-1.03
100,-0.43,9.64,-1.2
110,-0.13,9.37,-1.46
120,0.24,9.11,-1.7
130,0.51,8.86,-1.89
140,0.77,8.56,-1.99
150,0.99,8.23,-2.0
160,1.34,7.92,-1.9
170,1.84,7.46,-1.93
180,2.64,6.85,-2.24
190,3.37,6.19,-2.49
200,3.93,5.52,-2.9
210,4.4,4.81,-3.06
220,4.4,4.11,-3.09
230,4.26,3.26,-3.28
240,4.12,2.31,-3.59
250,4.03,1.28,-3.95
260,4.15,0.28,-4.53
270,4.42,-0.76,-5.34
280,4.75,-1.68,-5.72
290,4.69,-2.58,-5.55
300,4.9,-3.22,-5.3
310,5.48,-3.85,-4.42
320,5.63,-3.46,-2.46
330,4.38,-1.48,0.32
340,3.99,0.57,2.6
350,4.06,2.83,5.46
360,2.7,5.6,8.52
370,1.76,8.15,11.2
380,-1.51,11.07,13.91
390,-5.26,14.1,15.09
400,-7.52,16.97,15.37
410,-9.0,19.69,15.71
420,-9.21,21.99,15.52
430,-9.15,24.23,16.66
440,-7.34,25.69,18.77
450,-3.26,26.19,20.44
460,1.49,25.71,20.92
470,5.07,24.04,18.59
480,5.44,21.77,14.82
490,3.16,19.29,11.56
500,0.18,17.24,8.82
510,-2.07,16.12,8.39
520,-1.81,14.95,8.84
530,-1.46,14.49,8.64
540,-0.38,12.75,8.55
550,2.1,11.4,7.69
560,3.1,9.7,6.51
570,2.15,8.69,5.07
580,-0.11,7.83,4.97
590,-0.99,6.47,3.94
600,-2.15,5.53,1.98
610,-2.8,4.71,1.39
620,-3.45,4.14,0.47
630,-3.72,3.94,-0.18
640,-2.94,3.47,-0.89
650,-2.41,3.29,-1.94
660,-2.38,3.29,-2.19
670,-2.19,3.55,-2.3
680,-1.83,3.68,-2.61
690,-1.56,3.68,-3.35
700,-1.42,3.96,-3.75
710,-1.97,4.67,-3.72
720,-2.23,5.29,-3.52
730,-1.68,5.69,-3.18
740,-0.75,5.9,-3.31
750,-0.49,6.36,-3.21
760,-0.77,7.06,-2.66
770,-1.6,7.71,-2.23
780,-2.27,8.29,-1.62
790,-1.93,8.53,-1.38
800,-1.21,8.51,-1.49
810,-0.88,8.63,-1.61
820,-1.09,8.92,-1.55
830,-1.32,8.98,-1.62
840,-1.31,8.94,-1.71
850,-1.04,8.97,-1.59
860,-0.79,9.0,-1.62
870,-0.74,9.12,-1.56
880,-0.41,8.98,-1.56
890,-0.14,8.87,-1.62
900,-0.16,8.97,-1.61
910,-0.28,9.14,-1.57
920,-0.46,9.26,-1.2
930,-0.28,9.28,-1.19
940,-0.21,9.46,-0.87
950,0.12,9.19,-0.21
960,-0.31,9.98,-0.93
970,-0.12,10.06,-0.1
980,0.27,9.8,-0.69
990,0.7,9.09,-1.45
1000,-0.09,9.38,-1.94
