timestamp,x,y,z
0,-0.36,9.66,-1.79
10,-0.53,9.7,-1.89
20,-0.68,9.76,-1.96
30,-0.93,9.87,-1.92
40,-1.11,9.96,-1.88
50,-1.32,10.06,-1.9
60,-1.4,10.17,-1.88
70,-1.44,10.23,-1.81
80,-1.67,10.37,-1.87
90,-1.93,10.53,-1.85
100,-2.01,10.73,-1.84
110,-2.21,10.83,-1.82
120,-2.46,10.84,-1.8
130,-2.29,10.73,-2.0
140,-2.08,10.6,-2.14
150,-1.94,10.43,-2.29
160,-1.91,10.24,-2.34
170,-1.81,9.93,-2.38
180,-1.75,9.61,-2.43
190,-1.53,9.22,-2.49
200,-1.21,8.83,-2.53
210,-0.81,8.34,-2.69
220,0.02,7.64,-3.03
230,0.91,6.75,-3.19
240,1.86,5.37,-3.13
250,3.1,3.36,-3.68
260,4.3,1.13,-4.36
270,4.86,-0.73,-4.96
280,5.52,-2.39,-5.6
290,5.66,-3.68,-6.76
300,5.25,-4.69,-7.61
310,4.72,-5.43,-8.09
320,4.22,-5.88,-8.02
330,3.84,-5.9,-7.28
340,3.83,-5.55,-5.69
350,3.19,-4.41,-3.45
360,1.73,-2.53,-1.06
370,0.35,0.23,1.26
380,-1.24,3.42,4.41
390,-3.22,7.29,8.12
400,-4.79,11.22,11.65
410,-5.72,15.03,14.21
420,-6.56,18.12,15.26
430,-7.83,20.44,14.91
440,-10.19,22.29,13.72
450,-12.8,23.65,12.81
460,-14.34,24.51,12.26
470,-13.58,24.44,11.5
480,-11.49,24.18,11.03
490,-9.18,23.33,11.04
500,-6.7,22.14,10.75
510,-4.12,20.61,9.92
520,-3.36,19.12,8.72
530,-3.75,17.64,7.32
540,-4.68,16.38,5.94
550,-6.6,16.07,5.3
560,-6.76,14.86,5.56
570,-7.14,13.75,5.54
580,-5.59,13.01,5.5
590,-4.67,11.91,5.49
600,-3.39,10.48,5.71
610,-1.78,9.5,4.53
620,-1.58,8.42,2.85
630,-1.63,7.12,2.32
640,-2.09,6.5,1.8
650,-2.22,5.61,1.42
660,-2.43,5.17,0.92
670,-1.8,4.36,0.05
680,-1.92,4.35,-0.65
690,-2.12,4.22,-0.76
700,-1.33,3.8,-1.77
710,-0.7,3.56,-2.81
720,-0.91,3.87,-3.36
730,-1.36,4.39,-2.86
740,-1.85,5.05,-2.27
750,-1.08,5.07,-2.33
760,-0.43,5.22,-2.68
770,-0.55,5.48,-2.78
780,-1.2,6.05,-2.46
790,-1.66,6.39,-2.23
800,-1.56,6.51,-2.63
810,-1.1,6.46,-3.22
820,-0.91,6.39,-3.79
830,-1.76,6.86,-3.44
840,-2.32,7.37,-2.88
850,-2.74,7.69,-2.67
860,-2.56,7.86,-2.73
870,-2.55,8.0,-2.81
880,-2.83,8.36,-2.53
890,-2.78,8.45,-2.44
900,-2.32,8.34,-2.67
910,-2.15,8.5,-3.04
920,-2.29,8.65,-2.59
930,-2.48,8.9,-2.29
940,-2.38,8.93,-2.11
950,-2.41,8.96,-2.04
960,-2.75,9.17,-1.97
970,-2.96,9.36,-1.97
980,-2.7,9.4,-2.02
990,-2.37,9.33,-2.26
1000,-2.26,9.29,-2.41
