timestamp,x,y,z
0,0.34,8.6,2.64
10,0.24,8.63,2.77
20,0.19,8.63,2.83
30,0.29,8.79,3.15
40,0.26,8.89,3.33
50,0.63,8.75,3.01
60,0.93,8.58,2.65
70,0.89,8.48,2.62
80,0.89,8.35,2.59
90,1.3,8.06,2.39
100,1.32,7.7,2.13
110,1.43,7.15,1.66
120,1.48,6.32,1.0
130,1.16,5.16,-0.02
140,0.66,3.85,-1.31
150,-0.02,2.64,-3.0
160,-0.54,0.89,-5.03
170,-0.98,-0.66,-6.98
180,-0.83,-1.58,-7.71
190,0.14,-2.2,-7.98
200,0.7,-2.77,-7.29
210,1.2,-2.64,-6.3
220,1.44,-2.26,-3.97
230,0.99,-1.38,-1.02
240,-0.35,-0.3,1.77
250,-2.65,1.45,4.32
260,-3.92,3.19,7.02
270,-5.16,5.25,10.34
280,-5.71,7.52,13.72
290,-4.4,9.56,17.18
300,-1.46,11.47,20.75
310,2.88,13.93,24.85
320,7.26,16.54,28.75
330,9.36,18.45,30.19
340,10.21,18.93,28.5
350,9.2,18.29,25.5
360,6.47,17.32,22.96
370,4.33,16.01,20.93
380,2.36,14.52,19.04
390,0.29,13.44,17.01
400,0.1,12.61,14.82
410,1.26,11.91,12.87
420,2.55,11.39,11.74
430,3.47,11.31,11.69
440,1.75,10.93,11.63
450,3.16,9.36,10.3
460,3.67,6.43,8.85
470,2.75,4.42,5.56
480,0.58,3.77,2.95
490,-1.25,2.96,2.77
500,-2.55,1.93,1.93
510,-3.01,0.76,-1.15
520,-2.86,0.7,-3.22
530,-2.68,0.94,-3.39
540,-2.96,1.28,-3.68
550,-3.75,2.46,-2.62
560,-4.11,3.56,-0.82
570,-3.19,3.44,-0.29
580,-1.42,3.66,-1.25
590,0.18,4.19,-1.23
600,0.52,4.77,-0.19
610,0.48,5.11,0.08
620,0.36,6.43,0.36
630,0.16,6.9,1.09
640,0.02,6.56,0.51
650,-0.07,7.15,0.23
660,-0.21,7.75,1.51
670,0.03,7.69,1.25
680,0.41,7.55,0.28
690,0.34,8.12,0.93
700,0.2,8.37,1.88
710,0.09,8.34,1.99
720,-0.21,8.8,2.44
730,0.06,9.07,2.94
740,0.37,9.03,2.93
750,0.84,8.79,2.41
760,1.02,8.81,2.2
770,0.83,8.74,2.26
780,0.21,9.05,2.74
790,-0.09,9.22,2.7
800,0.02,8.88,2.5
810,0.28,8.91,2.25
820,0.32,8.72,2.6
830,0.11,8.83,2.29
840,0.1,8.79,2.28
850,-0.43,9.17,2.8
860,-0.43,8.99,3.05
870,-0.06,9.18,2.83
880,0.16,8.69,3.13
890,0.24,9.34,3.06
900,1.11,8.62,2.71
910,0.17,9.05,2.84
920,0.02,9.34,3.37
930,0.48,9.08,3.49
940,0.66,8.78,2.94
950,0.48,8.97,3.04
960,0.52,9.36,3.17
970,0.64,8.83,2.92
980,0.25,8.74,2.85
990,0.14,9.11,3.04
1000,0.15,9.04,3.04
