timestamp,x,y,z
0,-2.52,8.6,2.69
10,-2.41,8.61,2.65
20,-2.38,8.61,2.53
30,-2.23,8.58,2.47
40,-2.51,8.69,2.56
50,-2.72,8.63,2.75
60,-2.64,8.65,2.78
70,-2.64,8.63,2.73
80,-2.45,8.58,2.49
90,-2.41,8.53,2.36
100,-2.6,8.54,2.5
110,-2.78,8.57,2.65
120,-2.84,8.57,2.57
130,-2.58,8.56,2.35
140,-2.36,8.55,2.12
150,-2.2,8.52,2.26
160,-2.29,8.5,2.4
170,-2.51,8.5,2.49
180,-2.45,8.52,2.52
190,-2.2,8.45,2.39
200,-2.01,8.43,2.32
210,-1.75,8.34,2.35
220,-1.59,8.12,2.13
230,-1.32,7.9,1.59
240,-1.14,7.64,1.12
250,-0.99,7.27,0.93
260,-0.72,6.55,0.49
270,-0.76,5.7,0.1
280,-0.43,4.43,-0.53
290,0.57,2.97,-1.58
300,1.63,1.55,-3.09
310,2.42,0.21,-4.46
320,2.83,-0.92,-5.34
330,3.39,-1.89,-6.16
340,3.72,-2.58,-6.52
350,3.82,-3.18,-6.36
360,3.94,-3.8,-5.71
370,3.86,-4.05,-4.61
380,2.32,-3.62,-1.8
390,0.34,-2.9,2.43
400,-3.06,-0.96,8.04
410,-8.49,2.4,14.31
420,-14.27,6.13,19.2
430,-16.98,9.78,23.1
440,-14.16,12.08,24.34
450,-8.78,13.57,24.46
460,-4.16,15.48,25.21
470,-2.25,17.24,26.25
480,-3.12,17.76,25.58
490,-5.4,17.21,23.37
500,-6.39,16.08,20.92
510,-5.94,14.55,18.42
520,-4.88,12.87,15.87
530,-4.25,11.49,14.28
540,-3.94,10.74,13.22
550,-3.11,10.39,12.34
560,-1.61,9.85,12.26
570,-2.89,9.43,13.05
580,-1.26,9.97,12.37
590,0.76,7.7,13.06
600,1.67,7.79,11.16
610,0.87,7.22,10.1
620,0.89,5.79,8.82
630,1.39,3.91,7.22
640,-0.26,3.06,6.11
650,-1.89,3.45,4.56
660,-1.8,2.84,2.88
670,-1.7,2.0,1.41
680,-2.04,1.99,0.68
690,-2.03,2.16,0.32
700,-1.34,1.87,-0.86
710,-1.08,1.66,-1.61
720,-1.29,2.06,-1.78
730,-1.25,2.76,-1.18
740,-1.01,3.28,-0.78
750,-0.64,3.49,-1.19
760,-0.11,3.88,-1.63
770,-0.57,4.75,-0.92
780,-1.0,5.28,-0.25
790,-1.27,5.34,-0.19
800,-1.58,5.7,-0.44
810,-1.88,6.43,-0.39
820,-2.07,6.71,-0.05
830,-1.92,6.61,0.4
840,-2.21,7.14,0.76
850,-2.5,7.71,1.01
860,-2.16,7.73,0.76
870,-1.87,7.63,0.75
880,-1.92,7.81,1.36
890,-1.89,8.18,1.85
900,-1.48,8.26,1.88
910,-1.31,8.53,2.06
920,-1.41,8.83,2.34
930,-1.5,8.57,2.49
940,-1.58,8.34,2.68
950,-2.05,8.52,3.15
960,-2.88,9.04,3.48
970,-3.05,9.02,3.6
980,-3.29,9.1,3.41
990,-3.08,9.15,3.13
1000,-2.66,8.74,3.33
