timestamp,x,y,z
0,0.74,9.53,1.5
10,0.76,9.54,1.54
20,0.88,9.52,1.51
30,0.96,9.51,1.45
40,0.97,9.48,1.49
50,1.01,9.41,1.38
60,1.06,9.37,1.29
70,1.06,9.33,1.2
80,0.97,9.38,1.22
90,0.91,9.38,1.32
100,1.01,9.38,1.39
110,1.01,9.47,1.48
120,1.16,9.51,1.55
130,1.26,9.51,1.54
140,1.26,9.47,1.45
150,1.2,9.43,1.32
160,1.21,9.38,1.18
170,1.14,9.29,1.13
180,0.96,9.31,1.06
190,0.9,9.3,1.1
200,0.99,9.26,1.2
210,1.08,9.25,1.15
220,1.1,9.19,1.09
230,1.03,9.18,1.1
240,0.75,9.18,1.13
250,0.55,9.1,1.08
260,0.59,8.99,0.97
270,0.67,8.8,0.86
280,0.73,8.56,0.76
290,0.8,8.11,0.5
300,1.0,7.49,0.13
310,1.28,6.56,-0.18
320,1.55,5.18,-0.87
330,2.04,3.54,-2.18
340,2.53,1.81,-3.86
350,2.44,0.26,-5.38
360,2.04,-0.88,-6.12
370,1.97,-1.56,-6.51
380,2.12,-2.03,-6.48
390,1.83,-2.3,-5.82
400,1.37,-2.32,-4.6
410,1.07,-1.78,-2.74
420,1.4,-0.41,-0.46
430,1.31,1.31,2.27
440,-0.05,3.02,5.14
450,-1.92,5.04,7.63
460,-2.79,7.07,9.97
470,-2.08,8.69,12.33
480,0.06,10.57,14.76
490,2.34,12.4,17.13
500,4.0,13.89,18.53
510,5.81,15.91,20.53
520,6.89,16.9,21.24
530,7.53,17.26,21.08
540,7.87,17.23,20.58
550,8.23,16.81,19.07
560,7.78,15.92,16.98
570,7.01,14.62,14.59
580,5.48,13.71,12.83
590,4.18,13.43,11.14
600,3.87,12.19,10.89
610,4.13,11.68,11.03
620,4.67,11.78,11.56
630,5.54,11.31,12.5
640,5.69,10.6,12.75
650,5.63,9.65,11.65
660,6.29,7.88,10.25
670,4.23,7.78,9.47
680,1.55,7.87,9.54
690,0.94,6.93,7.84
700,0.87,5.21,7.41
710,1.23,4.58,5.72
720,0.28,4.65,4.41
730,-0.45,4.41,3.55
740,-0.4,4.02,3.47
750,-0.84,4.15,2.35
760,-0.79,3.3,1.55
770,-0.26,2.84,0.38
780,-0.15,3.22,-0.12
790,-0.58,3.24,-0.35
800,-1.08,3.43,-1.06
810,-1.48,4.49,-1.97
820,-1.96,5.2,-1.16
830,-1.18,4.79,-1.12
840,-0.1,4.62,-2.03
850,-0.33,5.73,-1.02
860,-0.28,5.93,-0.47
870,0.22,5.6,-1.32
880,-0.41,6.34,-1.24
890,-1.59,7.62,0.15
900,-1.61,7.61,0.38
910,-1.29,7.79,-0.1
920,-1.36,8.41,0.57
930,-1.39,8.69,1.13
940,-0.86,8.6,0.9
950,-0.38,8.72,0.81
960,-0.18,8.88,1.02
970,-0.31,9.16,1.24
980,-0.65,9.45,1.34
990,-0.41,9.15,1.36
1000,-0.1,9.04,1.44
