timestamp,x,y,z
0,2.74,9.37,0.74
10,2.72,9.37,0.75
20,2.68,9.37,0.69
30,2.69,9.42,0.68
40,2.74,9.48,0.72
50,2.79,9.49,0.71
60,2.84,9.46,0.64
70,2.79,9.42,0.69
80,2.69,9.34,0.65
90,2.69,9.22,0.52
100,2.69,9.11,0.37
110,2.69,8.94,0.22
120,2.78,8.72,0.26
130,2.79,8.51,0.36
140,2.86,8.3,0.35
150,3.07,7.99,0.24
160,3.36,7.58,0.0
170,3.55,6.97,-0.23
180,3.59,6.0,-0.49
190,3.44,4.74,-0.93
200,2.85,3.47,-1.72
210,1.48,2.31,-3.29
220,-0.4,0.87,-5.57
230,-2.15,-1.0,-8.07
240,-3.82,-2.81,-9.65
250,-4.56,-4.42,-10.3
260,-3.95,-5.39,-9.56
270,-2.87,-5.66,-7.04
280,-1.29,-5.43,-4.42
290,1.35,-4.04,-3.13
300,3.03,-1.83,-0.67
310,3.35,0.74,3.02
320,2.79,3.52,6.64
330,1.3,6.79,11.31
340,0.5,9.74,16.27
350,1.81,12.14,20.18
360,5.25,14.28,22.8
370,10.82,16.05,24.71
380,16.13,17.43,25.36
390,18.76,18.25,25.24
400,18.79,18.18,24.23
410,17.59,17.66,22.33
420,15.85,16.07,19.69
430,13.81,14.89,16.42
440,11.78,13.5,13.49
450,9.97,12.11,11.82
460,7.98,11.02,10.61
470,6.16,10.46,10.03
480,5.23,10.13,9.84
490,5.76,9.49,9.36
500,7.46,7.97,8.8
510,6.61,7.87,7.72
520,4.21,8.03,8.48
530,2.78,7.19,8.8
540,1.88,5.85,8.27
550,1.33,5.08,5.85
560,1.32,3.74,3.72
570,0.11,3.77,2.25
580,-1.49,4.06,2.42
590,-1.92,4.12,2.24
600,-1.19,3.5,1.43
610,-0.44,3.5,0.43
620,0.28,3.63,0.19
630,0.83,3.95,-0.32
640,0.63,4.42,-0.01
650,0.05,5.57,0.4
660,0.07,5.71,1.13
670,1.1,5.31,0.11
680,1.67,5.53,-0.7
690,1.23,6.17,0.05
700,0.99,6.15,0.05
710,0.97,6.78,-0.63
720,0.75,7.29,0.26
730,1.09,7.4,0.9
740,1.6,7.47,0.16
750,1.59,7.84,0.48
760,1.64,8.0,0.74
770,1.79,7.96,0.7
780,2.08,8.1,0.63
790,2.18,8.23,0.59
800,2.09,8.27,0.5
810,1.95,8.58,0.6
820,1.79,8.75,1.06
830,1.96,8.71,0.95
840,1.84,8.88,1.1
850,1.68,9.05,1.35
860,2.05,8.88,1.08
870,2.32,8.84,0.92
880,1.94,9.15,1.34
890,1.76,9.27,1.52
900,1.78,9.19,1.46
910,2.13,8.83,1.42
920,1.72,9.15,1.08
930,1.78,9.16,1.32
940,1.48,9.39,1.16
950,1.92,9.01,1.52
960,1.69,9.37,1.1
970,1.91,9.23,1.57
980,2.18,9.46,1.0
990,1.99,9.2,1.78
1000,2.31,9.26,1.24
