timestamp,x,y,z
0,3.09,9.13,0.73
10,3.13,9.02,0.62
20,3.03,8.94,0.66
30,3.0,8.89,0.64
40,3.0,8.89,0.64
50,2.88,8.92,0.68
60,2.76,8.96,0.73
70,2.57,8.99,0.82
80,2.42,8.98,0.85
90,2.25,9.01,0.7
100,2.17,9.0,0.61
110,2.22,8.9,0.46
120,2.15,8.89,0.34
130,2.0,8.97,0.38
140,2.02,8.92,0.45
150,2.05,8.88,0.52
160,2.18,8.77,0.64
170,2.45,8.61,0.68
180,2.65,8.4,0.64
190,2.81,8.12,0.57
200,3.07,7.71,0.44
210,3.29,7.2,0.34
220,3.5,6.6,0.17
230,3.77,5.77,-0.21
240,3.99,4.79,-0.67
250,4.24,3.56,-1.37
260,4.21,2.14,-2.41
270,4.17,0.72,-3.86
280,3.79,-0.42,-4.97
290,3.04,-1.17,-5.57
300,2.41,-1.71,-5.75
310,2.32,-2.11,-5.54
320,2.54,-2.34,-5.24
330,2.77,-2.36,-4.6
340,3.19,-1.98,-3.46
350,3.66,-0.86,-1.29
360,3.2,1.09,2.93
370,2.39,3.84,9.63
380,-0.37,8.06,17.46
390,-3.96,12.7,25.1
400,-4.52,16.45,29.72
410,-1.03,19.18,30.95
420,4.22,20.44,29.19
430,7.02,21.08,26.56
440,7.76,20.87,23.12
450,7.05,19.47,19.69
460,5.43,17.86,16.86
470,2.94,16.32,15.24
480,1.14,14.6,13.6
490,0.5,13.33,12.97
500,-0.95,12.07,11.93
510,-0.3,11.2,10.3
520,0.78,11.02,8.89
530,1.96,9.81,8.53
540,3.69,9.0,6.35
550,2.65,8.74,6.38
560,2.15,7.98,6.92
570,2.17,6.99,6.52
580,2.22,5.86,5.52
590,2.01,4.54,3.93
600,0.34,4.59,2.96
610,-1.08,4.31,3.74
620,-1.47,3.66,2.64
630,-1.97,3.48,1.27
640,-2.08,4.03,-0.1
650,-1.41,3.58,-0.03
660,-1.09,3.77,-1.13
670,-1.18,4.06,-1.43
680,-0.85,4.49,-1.73
690,-0.91,5.2,-1.61
700,-0.79,5.29,-1.42
710,-0.29,5.84,-1.05
720,-0.25,6.42,-0.56
730,0.09,6.55,-0.4
740,0.35,6.82,-0.46
750,0.23,7.29,-0.27
760,0.28,7.64,0.4
770,0.42,7.94,0.51
780,0.55,8.13,1.07
790,1.15,8.45,1.35
800,1.55,8.62,1.02
810,1.54,8.68,0.75
820,1.69,8.47,0.07
830,1.86,8.37,-0.49
840,1.85,8.36,-0.56
850,1.45,8.45,-0.64
860,0.95,8.64,-0.29
870,0.63,8.78,0.19
880,0.22,8.78,0.68
890,-0.03,9.05,0.68
900,0.37,9.09,0.61
910,0.41,9.41,0.68
920,0.51,9.88,0.6
930,0.72,9.85,1.39
940,1.43,9.84,1.45
950,2.41,9.35,0.83
960,2.87,9.32,0.29
970,2.58,9.51,0.63
980,2.28,9.76,0.91
990,2.12,9.65,1.06
1000,2.07,9.54,0.69
