timestamp,x,y,z
0,-1.24,9.47,0.95
10,-1.36,9.44,1.02
20,-1.26,9.39,0.99
30,-1.16,9.33,1.0
40,-1.18,9.4,1.0
50,-1.12,9.43,1.0
60,-1.06,9.5,1.08
70,-1.0,9.55,1.19
80,-0.96,9.53,1.15
90,-0.91,9.49,1.04
100,-0.86,9.48,1.03
110,-0.94,9.48,1.03
120,-1.02,9.5,1.01
130,-1.06,9.5,0.99
140,-1.07,9.47,0.96
150,-1.07,9.43,0.96
160,-1.1,9.46,1.0
170,-1.12,9.5,1.02
180,-1.02,9.51,1.06
190,-0.99,9.51,1.03
200,-1.01,9.48,1.01
210,-1.08,9.45,1.02
220,-1.09,9.36,1.03
230,-1.01,9.3,0.91
240,-1.03,9.25,0.79
250,-0.98,9.16,0.71
260,-0.84,9.02,0.64
270,-0.86,8.9,0.51
280,-0.9,8.88,0.52
290,-0.86,8.78,0.47
300,-0.63,8.68,0.39
310,-0.17,8.59,0.27
320,0.47,8.44,0.16
330,1.13,8.2,-0.18
340,1.58,7.98,-0.44
350,1.63,7.64,-0.57
360,1.36,7.09,-0.83
370,0.96,6.25,-1.24
380,0.59,5.14,-1.87
390,0.2,3.76,-3.0
400,-0.06,2.32,-4.48
410,0.11,0.95,-5.8
420,0.5,-0.06,-6.58
430,0.9,-0.81,-7.03
440,1.36,-1.25,-6.98
450,1.5,-1.39,-6.42
460,1.75,-1.71,-5.61
470,2.37,-1.52,-3.8
480,0.83,-0.3,-0.6
490,-0.79,1.18,3.19
500,-2.19,2.99,6.83
510,-5.82,5.42,10.78
520,-8.7,8.42,14.28
530,-8.05,10.89,17.19
540,-6.19,13.07,19.65
550,-3.61,14.86,21.2
560,-1.13,16.38,22.71
570,-0.06,17.5,23.87
580,-0.46,18.07,24.19
590,-1.53,19.2,23.63
600,-2.29,18.93,21.67
610,-1.92,16.68,18.1
620,-0.79,14.94,15.01
630,-1.45,13.89,13.41
640,-2.58,12.83,11.92
650,-3.53,12.11,11.18
660,-4.67,11.55,12.89
670,-3.23,11.51,11.97
680,-2.11,11.31,11.42
690,-1.4,10.53,12.05
700,-0.1,8.8,11.19
710,0.51,7.86,10.01
720,0.23,6.86,9.1
730,0.4,5.48,6.79
740,0.1,5.2,4.54
750,-0.32,4.8,4.24
760,-0.09,3.5,3.36
770,0.05,2.76,1.57
780,-0.06,2.65,0.2
790,-0.32,2.86,-0.05
800,-0.77,2.91,0.25
810,-0.81,3.03,-0.44
820,-0.17,2.64,-1.42
830,0.4,2.67,-2.81
840,0.24,3.26,-3.14
850,-0.71,3.95,-2.58
860,-1.61,4.32,-2.26
870,-1.64,4.75,-2.19
880,-1.22,5.23,-2.47
890,-0.77,5.27,-2.51
900,-0.59,5.61,-2.34
910,-0.69,6.3,-1.79
920,-0.96,7.0,-1.37
930,-1.47,7.24,-1.02
940,-1.74,7.68,-1.08
950,-1.54,7.81,-0.64
960,-1.75,8.01,-0.41
970,-2.23,8.35,-0.0
980,-2.28,8.83,0.13
990,-1.99,8.98,0.11
1000,-1.74,9.15,0.27
