timestamp,x,y,z
0,1.84,9.49,0.82
10,1.93,9.43,0.77
20,1.9,9.4,0.82
30,1.89,9.43,0.85
40,1.8,9.47,0.88
50,1.76,9.48,0.85
60,1.76,9.44,0.81
70,1.78,9.34,0.7
80,1.76,9.2,0.6
90,1.68,9.12,0.49
100,1.71,9.0,0.36
110,1.8,8.82,0.21
120,1.83,8.62,0.07
130,1.86,8.37,0.03
140,1.92,8.1,-0.11
150,2.05,7.79,-0.31
160,2.27,7.4,-0.54
170,2.51,6.89,-0.79
180,2.71,6.22,-0.95
190,2.68,5.29,-1.22
200,2.68,4.07,-1.76
210,2.41,2.96,-2.48
220,2.04,1.91,-3.49
230,1.35,1.18,-4.42
240,0.41,0.56,-4.92
250,-0.43,0.04,-4.99
260,-1.36,-0.33,-4.77
270,-2.33,-0.67,-4.39
280,-3.4,-0.73,-3.7
290,-4.18,-0.56,-2.92
300,-4.58,0.04,-1.48
310,-3.47,0.8,0.36
320,-1.26,1.61,2.66
330,0.86,3.1,5.52
340,3.77,4.99,8.67
350,6.06,7.11,11.9
360,6.35,8.89,14.76
370,6.09,10.16,15.74
380,5.84,11.01,16.43
390,5.67,11.99,17.3
400,5.42,12.81,18.17
410,4.1,13.95,19.62
420,2.25,15.01,20.14
430,2.02,15.36,19.26
440,3.4,15.0,18.0
450,4.98,14.62,16.71
460,6.06,14.19,15.67
470,5.62,13.72,15.04
480,4.63,12.96,14.35
490,3.04,12.54,13.64
500,2.62,11.97,12.54
510,2.85,10.63,12.67
520,3.96,10.03,12.35
530,4.08,10.18,12.57
540,3.63,10.28,13.14
550,4.52,10.26,13.77
560,7.39,9.48,13.77
570,8.68,8.59,13.27
580,6.39,9.15,12.91
590,4.5,8.43,12.34
600,3.96,6.48,10.43
610,2.84,5.25,8.57
620,1.01,4.92,7.68
630,0.43,3.93,6.13
640,-0.09,3.09,3.79
650,-1.19,3.07,2.43
660,-2.25,3.04,1.94
670,-2.36,2.35,0.86
680,-2.04,1.74,-0.3
690,-2.04,1.89,-1.24
700,-2.45,2.17,-1.74
710,-2.54,2.74,-1.9
720,-2.49,3.18,-1.77
730,-2.26,3.36,-2.17
740,-2.22,3.43,-2.11
750,-2.49,4.3,-2.09
760,-2.59,4.75,-1.74
770,-2.09,4.9,-1.7
780,-1.72,5.28,-1.4
790,-1.74,5.87,-1.32
800,-1.79,6.79,-1.56
810,-1.67,6.87,-1.19
820,-1.63,7.09,-1.28
830,-1.97,7.29,-1.03
840,-2.11,7.78,-0.91
850,-1.95,7.69,-0.74
860,-1.9,7.92,-0.72
870,-2.28,8.41,-0.21
880,-2.53,8.77,0.25
890,-2.45,8.97,0.18
900,-1.95,8.96,0.31
910,-1.41,9.27,0.68
920,-1.06,9.32,1.21
930,-0.82,9.42,1.07
940,-1.19,9.66,0.98
950,-1.26,9.73,1.02
960,-1.31,9.7,1.02
970,-1.57,9.79,1.23
980,-1.54,9.68,1.69
990,-1.31,9.83,1.63
1000,-1.34,9.86,0.57
