timestamp,x,y,z
0,-2.32,8.78,2.66
10,-2.26,8.85,2.86
20,-2.09,8.59,2.67
30,-2.15,8.72,2.71
40,-2.15,8.81,2.79
50,-2.05,8.74,2.69
60,-2.07,8.56,2.34
70,-2.15,8.58,2.34
80,-2.27,8.7,2.47
90,-2.03,8.46,2.36
100,-1.96,8.29,2.06
110,-2.16,8.35,2.31
120,-2.25,8.39,2.53
130,-2.4,8.39,2.46
140,-2.34,8.33,2.39
150,-2.2,8.24,2.26
160,-2.03,8.26,2.07
170,-2.29,8.3,2.31
180,-2.3,8.17,2.31
190,-2.24,8.08,2.17
200,-2.36,8.15,2.35
210,-2.39,8.08,2.59
220,-2.38,7.83,2.66
230,-2.15,7.34,2.32
240,-1.62,6.57,1.77
250,-0.85,5.33,0.53
260,-0.18,3.89,-0.92
270,0.93,1.85,-3.95
280,1.23,0.0,-5.64
290,0.95,-0.9,-6.57
300,0.35,-1.73,-7.0
310,0.7,-2.41,-7.91
320,0.58,-2.98,-8.14
330,-0.1,-3.2,-7.41
340,-0.38,-3.22,-5.86
350,-1.42,-2.34,-2.9
360,-2.76,-1.15,-0.25
370,-2.44,-0.03,1.86
380,-1.91,1.91,5.16
390,-2.23,4.5,10.29
400,-2.76,7.41,15.93
410,-4.85,10.9,20.48
420,-7.93,13.8,23.83
430,-10.34,16.01,25.24
440,-10.58,17.48,25.53
450,-9.15,18.56,25.24
460,-7.75,19.11,24.67
470,-6.01,18.76,22.95
480,-3.96,17.5,20.2
490,-2.86,15.87,17.34
500,-2.87,14.0,14.91
510,-3.81,12.85,13.52
520,-5.24,11.97,12.62
530,-6.16,11.41,12.19
540,-5.91,11.15,11.75
550,-5.15,11.09,11.52
560,-1.68,10.4,11.47
570,-0.31,9.25,11.32
580,-1.43,9.65,9.42
590,-2.62,9.21,9.52
600,-1.41,7.68,9.18
610,0.12,5.78,6.93
620,0.69,5.26,5.05
630,0.71,4.86,4.46
640,0.24,4.17,3.16
650,-0.1,3.11,0.89
660,-0.4,2.21,0.49
670,-1.09,2.2,0.42
680,-1.57,2.38,-0.52
690,-1.45,2.51,-1.98
700,-1.11,2.01,-2.19
710,-1.18,2.46,-1.5
720,-1.27,3.51,-1.32
730,0.16,3.22,-1.92
740,0.6,3.18,-2.36
750,-0.61,4.36,-1.55
760,-1.17,5.24,-1.0
770,-0.88,5.51,-0.65
780,-0.62,5.99,-0.28
790,-0.42,6.53,-0.31
800,-0.24,6.64,-0.39
810,-0.48,6.98,-0.11
820,-1.27,7.32,0.82
830,-1.97,7.84,0.89
840,-1.63,8.11,0.68
850,-1.51,8.37,1.09
860,-1.78,8.44,1.41
870,-1.7,8.65,1.83
880,-1.7,8.93,2.15
890,-1.38,9.13,1.53
900,-1.43,9.14,1.75
910,-1.4,8.9,1.73
920,-1.41,8.65,1.86
930,-1.75,9.01,1.52
940,-1.78,8.85,1.47
950,-1.87,9.01,1.12
960,-2.15,9.16,1.46
970,-2.07,9.16,1.9
980,-1.75,9.02,1.89
990,-1.6,9.17,1.67
1000,-1.51,9.29,1.83
