timestamp,x,y,z
0,-0.36,9.0,2.42
10,-0.42,8.98,2.37
20,-0.41,8.96,2.35
30,-0.42,8.96,2.43
40,-0.37,8.94,2.44
50,-0.31,8.88,2.4
60,-0.26,8.84,2.36
70,-0.24,8.77,2.26
80,-0.24,8.7,2.19
90,-0.22,8.58,2.09
100,-0.17,8.49,2.04
110,-0.18,8.4,2.02
120,-0.06,8.28,2.04
130,0.06,8.05,1.98
140,0.12,7.84,1.85
150,0.22,7.53,1.73
160,0.32,7.18,1.61
170,0.45,6.72,1.35
180,0.53,6.08,0.91
190,0.56,5.37,0.16
200,0.94,4.57,-0.56
210,1.21,3.85,-1.14
220,0.51,3.09,-1.68
230,0.03,2.32,-2.64
240,-0.28,1.48,-3.58
250,-0.43,0.73,-4.4
260,-0.96,0.05,-4.85
270,-1.39,-0.39,-5.09
280,-0.85,-0.7,-4.84
290,0.18,-0.76,-3.55
300,-0.37,-0.27,-0.94
310,-1.42,0.62,1.79
320,-1.5,1.51,3.64
330,-1.29,2.55,5.02
340,-1.82,4.0,6.68
350,-2.77,5.43,8.5
360,-4.26,7.03,10.74
370,-4.69,8.25,12.96
380,-2.72,9.37,15.33
390,0.34,11.09,18.81
400,3.11,13.41,23.21
410,6.34,15.38,27.16
420,8.73,16.94,28.58
430,9.46,17.75,28.11
440,9.93,17.35,26.34
450,9.67,16.22,23.13
460,8.61,14.58,19.55
470,6.67,13.08,16.69
480,4.03,12.27,14.67
490,2.23,11.21,14.29
500,1.57,10.87,14.46
510,2.25,10.75,14.43
520,4.01,10.58,14.36
530,4.61,8.89,13.79
540,5.55,7.95,11.56
550,5.13,5.72,9.43
560,2.98,4.49,7.51
570,0.38,3.77,6.35
580,-0.79,2.53,4.72
590,-1.24,0.79,2.13
600,-1.53,-0.04,-0.01
610,-2.25,-0.01,-1.59
620,-3.01,-0.01,-2.71
630,-3.18,-0.34,-3.24
640,-3.77,0.23,-2.94
650,-3.87,0.8,-2.73
660,-2.66,0.79,-3.42
670,-1.99,1.2,-3.47
680,-2.25,2.28,-2.04
690,-2.0,3.31,-1.11
700,-1.63,4.48,0.21
710,-1.41,5.32,1.23
720,-0.79,5.58,1.78
730,-0.6,6.65,2.32
740,-0.83,7.57,3.71
750,-0.75,7.81,3.94
760,-0.6,8.14,3.53
770,-0.41,8.78,3.85
780,-0.38,9.22,4.63
790,0.16,9.05,4.27
800,0.5,9.15,4.1
810,0.32,9.45,4.82
820,0.21,9.36,4.97
830,0.29,9.09,4.51
840,0.45,8.92,4.47
850,0.19,8.92,4.35
860,-0.28,9.02,4.37
870,-0.43,9.02,4.35
880,-0.15,8.5,4.03
890,0.17,8.32,3.69
900,0.09,8.45,4.01
910,0.18,8.17,3.79
920,-0.23,8.21,3.32
930,-0.53,8.28,3.62
940,-0.34,8.24,3.84
950,-0.22,7.91,3.88
960,0.04,8.52,3.71
970,0.29,8.08,3.66
980,-0.55,8.36,3.81
990,-0.23,8.26,3.79
1000,-0.01,8.13,3.48
