timestamp,x,y,z
0,3.05,9.62,0.81
10,3.14,9.59,0.91
20,3.14,9.62,0.9
30,2.95,9.68,0.91
40,2.79,9.67,0.92
50,2.56,9.65,0.85
60,2.38,9.63,0.83
70,2.4,9.53,0.72
80,2.63,9.33,0.6
90,2.68,9.15,0.51
100,2.77,8.91,0.38
110,2.89,8.57,0.31
120,3.03,8.15,0.15
130,3.27,7.6,-0.06
140,3.6,6.85,-0.33
150,3.75,5.95,-0.63
160,3.56,4.7,-1.16
170,2.78,2.94,-2.41
180,1.7,1.01,-4.35
190,0.68,-0.78,-6.94
200,0.36,-2.6,-8.6
210,0.24,-4.09,-9.57
220,0.59,-4.98,-9.9
230,1.26,-4.84,-8.88
240,1.6,-3.89,-5.87
250,1.19,-2.51,-2.36
260,0.67,-1.11,0.26
270,0.32,-0.02,1.54
280,-0.57,1.32,1.9
290,-0.59,3.26,3.87
300,0.36,5.75,6.98
310,1.48,8.7,10.87
320,2.89,11.58,14.4
330,3.49,14.39,16.97
340,3.41,16.61,18.18
350,2.75,18.46,18.9
360,2.44,19.91,19.61
370,2.13,20.7,20.08
380,1.61,21.31,20.57
390,2.34,20.72,20.4
400,3.43,20.3,18.64
410,5.34,18.98,16.66
420,6.97,17.22,14.51
430,7.16,15.89,13.0
440,5.8,15.07,12.36
450,4.45,14.07,11.92
460,3.81,12.99,10.92
470,3.62,11.79,9.69
480,2.6,10.75,8.74
490,2.84,10.41,8.04
500,2.8,9.35,8.01
510,3.38,7.79,6.67
520,2.06,7.99,6.78
530,0.85,8.4,8.07
540,1.3,7.72,7.75
550,2.68,6.34,6.71
560,3.4,5.87,5.43
570,2.57,5.46,5.2
580,0.88,5.92,4.78
590,-0.32,6.01,5.39
600,-0.62,6.1,4.53
610,0.15,5.53,3.25
620,0.51,5.6,2.3
630,0.96,5.32,1.62
640,1.62,5.57,0.52
650,1.54,5.62,0.77
660,1.18,6.45,1.24
670,1.31,6.32,2.15
680,2.02,5.93,0.77
690,2.19,5.66,-0.1
700,1.43,6.24,0.03
710,1.01,6.17,-0.08
720,1.04,6.05,-1.09
730,0.73,5.75,-1.97
740,-0.04,6.45,-1.83
750,-0.13,6.56,-0.69
760,0.13,6.51,-0.94
770,0.33,6.62,-1.01
780,0.42,7.08,-0.72
790,1.06,7.04,-0.85
800,1.23,6.92,-1.56
810,0.77,7.35,-1.6
820,0.42,7.67,-1.11
830,0.47,7.85,-1.03
840,0.63,8.04,-1.45
850,0.5,8.44,-1.24
860,0.46,8.54,-0.66
870,0.13,8.75,-0.36
880,-0.12,8.93,-0.42
890,-0.14,8.94,-0.65
900,0.06,8.82,-0.97
910,0.05,8.9,-1.08
920,0.08,9.2,-0.68
930,0.57,8.96,-0.55
940,0.8,9.05,-0.76
950,0.82,9.53,-0.57
960,0.84,9.49,-0.64
970,0.41,9.57,-0.14
980,0.65,9.4,0.27
990,0.44,9.74,0.31
1000,0.94,9.82,-0.27
