timestamp,x,y,z
0,0.54,10.0,-0.23
10,0.45,10.08,-0.14
20,0.58,10.19,0.02
30,0.83,10.28,0.19
40,1.19,10.33,0.43
50,1.56,10.37,0.55
60,1.91,10.41,0.63
70,2.23,10.36,0.73
80,2.36,10.15,0.58
90,2.34,9.95,0.35
100,2.22,9.72,0.14
110,2.05,9.47,-0.16
120,1.95,9.12,-0.49
130,1.75,8.63,-0.83
140,1.33,7.98,-1.15
150,0.86,7.03,-1.65
160,0.46,5.65,-2.78
170,-0.09,4.25,-4.62
180,-0.88,3.15,-6.17
190,-1.76,2.09,-6.89
200,-2.09,1.05,-7.07
210,-1.65,-0.07,-7.19
220,-1.02,-1.02,-7.19
230,-0.07,-2.19,-7.03
240,1.22,-3.01,-7.4
250,2.34,-3.56,-7.28
260,2.81,-3.9,-6.97
270,2.5,-4.18,-7.03
280,1.49,-4.02,-7.05
290,0.19,-2.92,-3.95
300,-0.3,-1.27,2.41
310,1.41,0.78,9.16
320,4.56,3.59,16.56
330,6.05,6.93,23.58
340,5.42,10.93,28.77
350,7.29,13.17,29.72
360,12.35,14.65,29.84
370,15.97,15.75,29.12
380,16.65,16.26,26.94
390,15.05,16.15,23.99
400,12.2,15.52,21.14
410,9.74,14.81,18.72
420,7.77,13.76,16.45
430,6.4,12.56,14.64
440,3.83,11.73,14.55
450,1.38,11.67,14.49
460,0.66,10.95,14.37
470,1.59,10.36,12.53
480,3.47,9.15,10.8
490,4.46,7.84,9.43
500,3.92,7.14,8.3
510,1.4,7.77,8.02
520,-0.03,6.95,8.75
530,-0.73,5.97,8.46
540,-1.63,5.12,7.37
550,-2.23,4.84,5.21
560,-3.14,4.1,4.32
570,-4.07,4.09,3.33
580,-3.54,3.81,2.45
590,-2.69,3.51,1.21
600,-2.4,3.58,-0.23
610,-2.36,3.39,-0.34
620,-2.25,3.56,-0.93
630,-2.55,3.81,-1.59
640,-3.28,4.17,-1.55
650,-3.65,4.93,-1.19
660,-3.65,5.33,-0.83
670,-3.22,5.24,-1.29
680,-2.64,5.3,-2.03
690,-2.23,5.34,-2.31
700,-2.07,5.58,-2.58
710,-2.45,6.03,-2.25
720,-2.69,6.3,-1.84
730,-2.95,6.71,-1.61
740,-3.11,6.9,-1.29
750,-3.18,7.08,-1.54
760,-3.29,7.32,-1.75
770,-3.13,7.58,-1.76
780,-2.83,7.75,-1.48
790,-2.57,7.9,-1.32
800,-2.45,7.96,-1.24
810,-2.5,8.05,-1.02
820,-2.67,8.29,-0.59
830,-2.68,8.21,-0.31
840,-2.88,8.33,-0.6
850,-2.9,8.48,-0.74
860,-2.58,8.55,-0.67
870,-2.36,8.82,-0.56
880,-2.15,9.02,-0.09
890,-1.84,9.25,0.1
900,-1.58,9.38,0.19
910,-1.5,9.28,0.16
920,-1.58,9.56,0.26
930,-1.14,9.42,0.44
940,-1.0,9.44,0.43
950,-0.92,9.36,0.64
960,-1.19,9.83,0.34
970,-1.54,9.89,0.76
980,-1.23,9.65,0.72
990,-1.14,9.56,0.33
1000,-1.53,9.73,0.35
