timestamp,x,y,z
0,3.99,9.0,1.43
10,3.85,9.0,1.46
20,3.8,9.0,1.44
30,3.8,9.01,1.4
40,3.71,9.02,1.37
50,3.62,9.0,1.35
60,3.53,9.02,1.42
70,3.36,9.07,1.57
80,3.26,9.07,1.64
90,3.22,9.08,1.61
100,3.24,9.1,1.59
110,3.16,9.18,1.78
120,3.07,9.27,2.0
130,3.0,9.34,2.13
140,2.99,9.45,2.29
150,2.94,9.56,2.43
160,2.79,9.72,2.66
170,2.54,9.77,2.83
180,1.88,9.6,2.97
190,0.73,9.05,3.26
200,-0.59,7.98,3.48
210,-2.28,6.6,3.3
220,-3.1,5.67,1.79
230,-3.65,4.46,0.07
240,-4.48,3.96,-0.86
250,-5.44,4.31,0.01
260,-5.86,4.75,1.73
270,-5.83,4.7,3.73
280,-5.31,4.64,5.42
290,-3.73,4.76,6.18
300,-0.8,4.72,6.11
310,2.56,4.72,4.87
320,5.88,4.78,3.29
330,8.76,4.9,1.59
340,10.42,5.01,0.45
350,10.52,4.9,-0.06
360,9.83,4.69,0.23
370,9.38,4.74,1.12
380,9.51,4.93,1.78
390,10.36,5.13,1.64
400,11.45,5.22,1.17
410,12.41,5.6,0.83
420,13.15,5.54,0.08
430,13.36,5.45,-0.15
440,13.37,5.38,-0.1
450,12.9,5.9,0.5
460,12.61,6.83,1.66
470,12.27,7.66,2.93
480,11.6,8.38,4.1
490,11.13,8.99,5.51
500,10.59,9.37,6.07
510,9.87,9.44,6.3
520,9.27,9.32,5.88
530,8.56,9.29,5.18
540,7.98,9.43,5.12
550,7.53,9.78,5.74
560,7.23,10.21,6.81
570,7.31,10.83,8.37
580,7.96,11.41,10.16
590,8.68,11.49,11.03
600,8.86,11.57,10.68
610,8.67,11.27,10.12
620,8.08,11.13,9.64
630,7.09,10.81,9.57
640,5.42,10.77,10.36
650,3.49,10.92,11.61
660,1.73,10.84,12.77
670,-0.17,10.81,13.66
680,-1.53,11.09,13.51
690,-2.09,10.27,12.39
700,-2.6,9.61,11.36
710,-3.07,10.02,11.26
720,-1.6,8.61,11.04
730,-1.78,8.75,9.06
740,-1.53,7.71,7.66
750,-0.76,8.34,7.11
760,-0.59,7.62,6.89
770,-0.51,6.8,6.22
780,-1.07,7.08,6.42
790,-1.02,6.94,6.18
800,-0.62,6.5,5.26
810,-0.3,6.0,4.65
820,-0.59,5.98,3.99
830,-0.69,5.95,3.47
840,-0.43,5.56,2.72
850,-0.6,5.45,2.35
860,-0.2,5.31,1.89
870,0.21,5.37,1.53
880,0.63,5.19,1.12
890,0.75,4.84,0.25
900,0.84,4.62,-0.32
910,1.08,4.62,-0.44
920,1.12,4.82,-0.36
930,1.56,4.74,-0.8
940,1.74,4.95,-0.76
950,2.21,5.31,-0.56
960,2.69,5.77,-0.5
970,3.16,6.41,-0.59
980,4.33,6.74,-0.18
990,4.72,7.14,-0.08
1000,5.44,7.37,0.26
