timestamp,x,y,z
0,3.98,9.69,-0.64
10,3.85,9.88,-0.44
20,3.89,9.92,-0.55
30,3.88,10.15,-0.46
40,4.04,10.55,-0.39
50,3.78,10.84,0.15
60,3.65,11.23,0.17
70,3.06,11.66,0.81
80,2.43,11.9,1.32
90,1.58,11.83,1.77
100,0.79,11.49,2.34
110,0.38,10.56,2.59
120,0.17,9.23,2.32
130,-0.32,7.68,1.53
140,-1.08,6.61,1.15
150,-2.08,6.47,1.89
160,-2.63,6.19,2.26
170,-2.5,5.27,1.77
180,-1.7,4.02,0.75
190,-0.62,2.73,-0.17
200,0.4,1.85,-0.85
210,1.45,1.05,-1.76
220,2.61,0.7,-2.37
230,3.81,0.79,-2.91
240,4.73,1.31,-2.98
250,5.36,2.55,-2.1
260,6.78,3.82,-1.14
270,8.37,5.1,-0.89
280,9.74,5.85,-1.34
290,10.78,6.69,-1.8
300,11.26,7.59,-1.69
310,11.28,8.61,-1.11
320,11.25,9.33,-0.78
330,10.81,9.94,-0.11
340,9.97,10.84,0.55
350,9.14,11.94,1.92
360,8.39,13.12,3.05
370,7.79,13.95,3.35
380,7.49,14.7,3.66
390,7.61,15.18,4.02
400,7.76,15.14,4.18
410,7.64,15.05,4.13
420,7.4,14.99,4.44
430,6.42,15.04,5.12
440,4.92,15.3,6.26
450,3.14,15.5,7.27
460,1.42,15.44,7.89
470,0.57,15.03,7.91
480,-0.13,14.7,7.99
490,-0.17,14.17,7.82
500,0.15,13.6,7.22
510,0.52,13.2,6.88
520,0.55,12.81,6.79
530,0.49,12.4,6.59
540,0.52,11.75,6.5
550,-0.04,11.42,6.51
560,-0.34,10.69,6.37
570,-0.97,10.23,5.66
580,-0.46,9.4,6.09
590,-1.42,9.51,3.76
600,-1.06,8.87,4.61
610,-0.39,8.42,4.04
620,-0.41,8.41,3.54
630,1.45,7.81,3.47
640,2.17,8.06,2.81
650,2.56,7.95,1.84
660,3.17,7.59,1.12
670,3.83,7.56,0.52
680,3.92,7.57,0.08
690,3.53,7.39,-0.22
700,3.01,7.27,-0.15
710,2.71,7.49,-0.15
720,2.55,7.35,-0.03
730,2.77,7.02,-0.62
740,2.78,6.56,-1.31
750,2.74,6.29,-1.69
760,3.11,6.11,-2.07
770,3.53,6.33,-2.17
780,3.68,6.42,-2.3
790,3.35,6.56,-2.32
800,3.22,6.81,-2.1
810,3.07,7.34,-1.84
820,3.28,7.55,-1.62
830,3.59,7.86,-1.63
840,3.89,7.96,-1.9
850,4.13,8.12,-2.35
860,4.13,8.52,-2.22
870,4.49,8.38,-2.14
880,4.41,8.28,-2.23
890,3.99,8.78,-1.56
900,3.92,8.52,-1.51
910,3.57,8.34,-1.84
920,2.92,8.51,-1.56
930,2.77,8.65,-1.06
940,2.66,8.94,-0.81
950,2.56,9.24,-0.88
960,2.83,9.22,-0.73
970,3.44,9.16,-1.04
980,3.47,9.05,-1.11
990,3.7,9.0,-1.35
1000,3.57,8.99,-1.4
