timestamp,x,y,z
0,3.8,9.25,0.68
10,3.82,9.28,0.7
20,3.84,9.33,0.6
30,3.85,9.42,0.66
40,3.81,9.51,0.96
50,3.77,9.68,1.12
60,3.6,9.92,1.44
70,3.43,10.12,1.85
80,3.02,10.23,2.16
90,2.17,10.42,2.65
100,1.14,10.41,3.33
110,0.11,10.18,3.73
120,-0.35,9.67,3.5
130,0.0,9.05,2.68
140,0.5,8.36,1.95
150,0.66,7.62,1.44
160,0.69,6.95,1.03
170,0.56,6.2,0.67
180,0.24,5.34,0.23
190,-0.12,4.5,-0.63
200,-0.33,3.41,-1.53
210,-0.14,2.68,-2.69
220,0.24,1.8,-3.61
230,0.17,1.53,-4.02
240,0.62,1.44,-3.92
250,1.38,1.5,-3.68
260,2.04,1.7,-2.56
270,3.42,1.94,-1.74
280,5.56,2.41,-1.08
290,8.38,2.47,-1.33
300,11.43,2.46,-2.24
310,13.72,3.07,-2.71
320,15.87,3.84,-2.42
330,18.17,4.33,-2.14
340,19.16,5.16,-0.61
350,18.77,6.74,1.64
360,18.36,8.42,4.17
370,17.4,9.71,6.67
380,15.6,10.98,8.06
390,14.41,11.78,9.2
400,13.5,12.32,9.22
410,13.02,12.28,8.42
420,12.26,11.96,7.77
430,10.78,11.89,7.81
440,8.7,12.02,8.83
450,6.6,12.05,10.2
460,4.46,12.04,11.6
470,2.48,12.16,13.14
480,0.45,12.0,14.08
490,-0.99,11.91,14.04
500,-2.0,12.12,13.75
510,-2.86,12.07,14.01
520,-2.97,11.57,13.52
530,-2.9,11.24,12.92
540,-2.76,10.66,12.11
550,-4.03,10.27,11.27
560,-3.92,9.87,11.25
570,-3.69,9.39,11.18
580,-4.23,8.74,11.35
590,-4.66,8.23,10.1
600,-4.46,8.87,9.87
610,-1.94,6.8,8.89
620,-1.96,6.76,6.6
630,-2.54,7.18,5.16
640,-1.53,7.05,5.66
650,-1.05,6.75,6.55
660,-0.16,6.31,4.97
670,0.67,5.94,3.88
680,0.79,6.33,4.03
690,1.68,6.25,3.61
700,2.28,5.96,3.05
710,2.28,5.86,2.1
720,2.5,6.14,0.67
730,2.95,5.98,0.42
740,2.58,5.6,0.28
750,1.67,5.6,-0.34
760,1.62,5.66,-0.46
770,1.37,5.55,-0.28
780,1.54,4.97,-0.82
790,1.56,4.78,-1.59
800,1.84,4.74,-1.66
810,2.36,4.77,-2.48
820,2.92,5.05,-2.79
830,3.85,5.42,-2.79
840,4.57,5.93,-1.84
850,5.33,6.54,-1.22
860,6.35,6.95,-0.66
870,7.16,7.47,-0.24
880,8.12,7.6,-0.68
890,8.75,7.89,-1.03
900,9.04,8.21,-0.81
910,9.34,8.24,-0.62
920,9.3,8.47,-0.8
930,9.19,8.49,-0.83
940,8.75,8.52,-0.67
950,8.15,8.53,-0.62
960,7.16,8.69,-0.34
970,6.45,8.68,0.1
980,5.99,8.71,-0.08
990,5.68,8.79,0.03
1000,5.59,8.65,-0.15
