timestamp,x,y,z
0,5.06,8.9,0.18
10,5.1,8.92,0.14
20,5.13,8.88,0.01
30,5.18,8.92,-0.03
40,5.27,9.01,-0.04
50,5.32,9.29,0.37
60,5.45,9.62,0.57
70,5.37,9.9,0.66
80,5.25,10.35,0.95
90,4.66,10.93,1.47
100,3.55,11.64,2.15
110,1.79,11.98,3.26
120,0.09,11.18,4.39
130,-1.13,9.62,4.46
140,-2.16,7.96,3.92
150,-3.29,7.02,3.62
160,-4.7,7.13,4.48
170,-4.6,6.98,5.41
180,-2.54,6.39,5.01
190,-0.75,4.55,3.34
200,0.98,2.96,1.4
210,2.21,1.43,-0.57
220,3.21,0.4,-1.66
230,4.28,-0.19,-2.36
240,5.11,-0.54,-3.08
250,5.05,-0.22,-2.78
260,5.64,1.02,-1.9
270,5.85,2.67,-1.11
280,6.41,3.8,-0.85
290,7.81,4.78,-1.44
300,9.45,5.37,-2.0
310,10.86,5.68,-2.27
320,12.03,6.02,-2.77
330,12.3,6.28,-2.9
340,12.13,6.88,-2.41
350,12.21,7.93,-1.71
360,12.04,9.47,-0.17
370,11.52,10.89,1.06
380,11.49,11.91,1.31
390,11.77,12.45,0.73
400,12.49,12.64,0.47
410,12.9,12.79,0.19
420,13.24,12.47,-0.4
430,13.46,12.37,-0.65
440,13.18,12.68,0.06
450,12.37,12.8,1.16
460,11.15,13.03,2.03
470,10.29,13.11,3.25
480,8.74,13.11,4.04
490,7.41,13.3,4.55
500,6.48,13.9,5.51
510,5.84,14.57,6.99
520,4.63,15.17,7.71
530,4.11,15.02,7.43
540,3.7,14.53,7.81
550,3.21,14.52,7.73
560,2.47,13.38,7.48
570,1.1,12.89,6.1
580,1.85,11.89,6.06
590,1.37,11.17,6.4
600,2.55,10.18,6.11
610,0.16,10.3,5.44
620,-0.19,9.67,5.95
630,-0.3,9.17,5.18
640,-0.51,8.16,3.67
650,1.68,6.72,3.39
660,2.31,6.19,2.42
670,3.46,5.68,1.49
680,2.92,5.04,0.32
690,2.84,5.02,0.32
700,2.75,5.65,1.03
710,2.53,5.7,0.81
720,2.43,5.52,0.04
730,2.43,5.58,-0.35
740,2.87,5.51,-0.58
750,2.74,5.59,-0.94
760,2.74,6.05,-1.09
770,3.03,6.2,-0.89
780,3.1,6.4,-0.73
790,3.13,7.12,0.06
800,3.34,7.3,-0.11
810,3.73,7.4,-0.57
820,4.71,7.54,-1.07
830,5.36,7.71,-1.66
840,6.0,7.92,-1.58
850,6.5,8.04,-1.68
860,6.95,7.9,-1.94
870,7.18,7.69,-2.3
880,7.38,7.6,-2.44
890,7.47,7.51,-2.5
900,7.39,7.65,-2.37
910,7.18,7.69,-2.24
920,6.75,7.73,-2.05
930,6.29,7.86,-1.83
940,5.71,7.86,-1.87
950,5.5,7.92,-1.65
960,5.33,8.17,-1.34
970,5.16,8.26,-1.19
980,5.12,8.29,-1.24
990,4.94,8.45,-1.01
1000,4.57,8.81,-0.11
