timestamp,x,y,z
0,1.41,9.87,2.55
10,1.14,10.2,3.0
20,0.79,10.47,3.46
30,0.21,10.62,3.91
40,-0.88,10.64,4.4
50,-2.2,10.65,4.82
60,-3.18,10.61,5.07
70,-3.64,10.52,5.35
80,-4.09,10.37,6.06
90,-4.66,10.04,6.88
100,-5.35,9.24,7.14
110,-6.4,7.81,7.12
120,-7.3,6.27,6.74
130,-8.01,5.03,6.36
140,-8.31,4.27,5.87
150,-8.39,3.8,5.98
160,-7.77,3.13,5.9
170,-5.85,1.89,4.69
180,-3.21,0.61,2.78
190,-0.19,-0.3,0.99
200,3.18,-0.65,-0.74
210,6.6,-0.65,-2.69
220,9.07,-0.15,-4.18
230,10.13,0.88,-4.41
240,10.6,2.29,-3.55
250,10.32,4.02,-1.65
260,10.51,5.45,0.13
270,11.06,6.53,1.16
280,11.71,7.36,1.1
290,12.35,7.75,0.27
300,12.43,8.09,-0.13
310,11.78,8.56,0.02
320,10.95,9.08,0.79
330,10.84,9.61,1.29
340,10.07,10.53,2.82
350,8.93,11.13,4.0
360,8.03,11.59,4.14
370,7.83,11.56,3.88
380,7.65,11.48,3.58
390,7.82,11.3,2.68
400,7.68,11.17,1.99
410,7.23,11.47,2.76
420,6.45,11.99,3.91
430,5.31,12.46,5.42
440,4.28,12.62,6.21
450,3.72,12.33,6.64
460,3.3,12.24,6.81
470,3.45,11.93,7.3
480,3.26,11.77,7.08
490,3.39,11.79,7.22
500,2.89,12.04,7.98
510,2.1,12.09,8.88
520,1.43,12.19,9.34
530,0.95,12.31,9.76
540,0.37,12.2,10.24
550,-0.44,11.93,10.24
560,-1.08,11.4,9.81
570,-1.22,10.44,8.77
580,-1.13,9.81,8.49
590,-0.76,8.87,8.36
600,-2.15,9.8,6.75
610,-1.36,9.3,7.27
620,-0.74,8.81,7.63
630,-0.61,8.25,6.84
640,-0.26,8.48,6.15
650,-0.0,8.34,6.17
660,-0.06,7.56,5.3
670,0.31,7.21,4.38
680,0.78,7.61,4.44
690,0.93,7.08,4.18
700,0.5,6.76,3.0
710,0.56,7.04,3.52
720,0.77,7.18,3.6
730,0.25,7.23,2.67
740,0.55,6.53,2.31
750,0.58,6.74,2.34
760,0.68,6.93,2.36
770,0.95,7.14,1.93
780,1.47,7.02,1.28
790,2.14,6.97,0.51
800,2.59,7.08,-0.33
810,3.15,7.03,-0.39
820,3.32,6.92,-0.62
830,3.56,6.77,-0.52
840,3.77,7.1,-0.42
850,3.98,7.34,-0.36
860,3.94,7.45,-0.38
870,3.87,7.53,-0.37
880,3.74,7.66,-0.62
890,3.3,7.79,-0.72
900,2.94,7.86,-0.8
910,2.74,7.76,-0.75
920,2.62,7.77,-0.68
930,2.66,7.84,-0.46
940,2.6,8.04,-0.11
950,2.58,8.32,0.43
960,2.69,8.54,0.57
970,2.95,8.8,0.5
980,3.19,8.88,0.14
990,3.41,8.8,0.14
1000,3.4,9.02,-1.37
