timestamp,x,y,z
0,4.36,8.64,1.03
10,4.25,8.72,1.16
20,4.18,8.77,1.34
30,4.04,8.85,1.52
40,4.05,8.86,1.58
50,4.11,8.85,1.55
60,4.12,8.94,1.67
70,4.0,9.0,1.8
80,3.79,9.02,1.91
90,3.75,8.97,1.83
100,3.7,9.0,1.84
110,3.69,9.03,1.83
120,3.82,8.98,1.66
130,3.97,8.95,1.47
140,3.86,8.88,1.44
150,3.62,8.95,1.63
160,3.55,8.93,1.67
170,3.59,8.87,1.67
180,3.6,8.91,1.73
190,3.57,9.06,1.97
200,3.52,9.19,2.19
210,3.54,9.22,2.07
220,3.56,9.29,1.99
230,3.39,9.46,2.26
240,3.01,9.66,2.67
250,2.43,9.75,2.98
260,1.63,9.8,3.21
270,0.68,9.73,3.59
280,-0.07,9.4,3.94
290,-0.29,8.91,4.13
300,-0.32,8.22,4.04
310,-0.21,7.45,3.63
320,-0.05,6.81,2.76
330,0.11,6.19,1.63
340,-0.04,5.56,0.76
350,-0.73,4.93,0.4
360,-1.48,4.38,0.48
370,-2.32,3.76,1.12
380,-2.27,3.46,1.13
390,-1.61,3.23,0.88
400,-0.6,3.08,0.67
410,1.09,2.78,-0.09
420,3.54,2.62,-0.9
430,5.57,2.74,-1.41
440,6.98,2.95,-1.45
450,8.43,3.23,-0.84
460,10.42,3.51,-0.37
470,12.34,4.0,-0.31
480,13.91,4.29,-0.63
490,15.18,4.7,-1.05
500,15.97,5.01,-0.94
510,16.26,5.55,-0.18
520,16.07,6.27,0.98
530,15.71,7.22,1.32
540,15.01,8.32,1.78
550,14.2,9.34,2.39
560,13.15,10.16,3.18
570,12.57,10.58,3.93
580,11.76,10.87,5.07
590,10.74,10.94,6.12
600,9.63,11.1,6.13
610,8.67,11.26,6.72
620,7.48,11.51,7.28
630,6.46,11.36,7.27
640,6.01,11.39,6.63
650,5.06,12.21,6.13
660,5.36,11.45,7.81
670,4.69,10.99,8.52
680,3.37,11.57,9.69
690,2.53,11.6,11.25
700,1.83,11.56,12.03
710,1.07,11.44,12.18
720,0.43,11.18,11.78
730,-0.32,10.92,11.8
740,-1.25,10.53,12.02
750,-1.92,10.65,11.82
760,-2.18,9.93,10.98
770,-3.42,9.59,11.25
780,-4.26,10.18,12.0
790,-3.64,8.42,12.37
800,-3.56,8.44,10.58
810,-3.79,9.27,10.77
820,-2.82,8.27,10.7
830,-1.66,6.42,8.45
840,-1.56,6.82,6.58
850,-1.81,7.49,7.34
860,-1.04,5.91,6.66
870,-1.29,5.26,5.4
880,-1.92,5.6,5.54
890,-1.97,5.5,5.72
900,-0.87,4.3,4.33
910,-0.56,4.32,2.29
920,-1.24,5.04,1.55
930,-0.78,4.76,1.43
940,0.41,4.54,0.24
950,1.11,3.75,-0.8
960,0.68,4.9,-1.14
970,1.66,5.17,-0.31
980,2.55,4.67,-0.67
990,3.14,5.02,-1.96
1000,3.34,5.82,-2.11
