timestamp,x,y,z
0,4.29,8.62,1.71
10,4.33,8.54,1.63
20,4.31,8.52,1.51
30,4.24,8.58,1.59
40,4.18,8.6,1.59
50,4.16,8.61,1.75
60,4.19,8.63,1.83
70,4.13,8.65,1.8
80,4.08,8.69,1.95
90,3.98,8.67,1.97
100,4.04,8.63,1.94
110,4.19,8.52,1.79
120,3.96,8.56,1.72
130,3.82,8.68,1.81
140,3.78,8.69,1.97
150,3.63,8.65,2.23
160,3.54,8.6,2.15
170,3.42,8.71,2.04
180,3.4,8.7,2.01
190,3.35,8.67,2.03
200,3.27,8.7,2.01
210,3.34,8.75,1.98
220,3.31,8.81,2.1
230,3.41,8.72,1.86
240,3.38,8.68,1.64
250,3.28,8.72,1.88
260,3.18,8.74,2.25
270,3.05,8.81,2.56
280,2.86,8.85,2.9
290,2.53,8.91,3.41
300,1.86,8.8,3.82
310,0.87,8.65,4.25
320,-0.2,8.41,4.65
330,-1.08,8.02,4.9
340,-2.15,7.47,5.06
350,-2.95,6.78,4.93
360,-3.39,6.1,4.24
370,-3.34,5.22,2.63
380,-3.3,4.51,1.25
390,-3.32,3.91,0.62
400,-3.15,3.37,0.19
410,-3.7,3.02,0.56
420,-4.49,2.99,1.56
430,-4.07,3.31,2.9
440,-2.11,3.56,3.66
450,0.95,3.63,3.45
460,4.55,3.62,2.31
470,8.02,3.51,1.01
480,10.5,3.55,0.07
490,12.25,3.63,-0.34
500,13.72,3.72,-0.79
510,14.88,3.95,-1.81
520,15.28,3.91,-2.76
530,14.66,3.8,-3.33
540,13.96,3.52,-3.24
550,13.56,3.32,-2.79
560,13.93,3.33,-2.46
570,14.76,3.61,-2.24
580,15.41,4.01,-1.94
590,16.18,4.49,-2.15
600,17.23,4.94,-1.36
610,17.55,5.72,1.72
620,17.76,6.65,5.62
630,17.66,7.4,8.8
640,16.72,8.27,11.8
650,15.18,8.83,13.53
660,14.01,8.98,12.75
670,13.3,8.99,11.0
680,12.7,8.74,9.63
690,11.74,8.3,8.07
700,10.47,7.75,7.42
710,9.87,7.42,8.46
720,9.88,7.55,11.45
730,9.62,8.61,14.88
740,9.64,9.35,17.49
750,9.23,9.13,16.75
760,9.65,8.27,14.48
770,8.07,7.81,13.66
780,6.88,7.43,12.24
790,4.87,6.43,13.08
800,2.63,6.16,14.77
810,0.84,5.89,15.34
820,-1.41,5.88,14.76
830,-2.64,4.73,15.28
840,-4.28,5.0,15.44
850,-5.16,4.79,14.31
860,-6.23,3.75,12.51
870,-7.5,3.24,11.62
880,-8.18,2.88,11.09
890,-8.92,2.3,9.78
900,-8.95,1.83,8.05
910,-9.05,1.75,7.08
920,-8.74,1.4,5.86
930,-8.24,1.46,4.36
940,-7.71,1.84,4.37
950,-6.76,1.51,4.35
960,-5.78,1.65,3.7
970,-5.12,1.9,3.42
980,-4.09,1.53,2.57
990,-2.93,1.43,0.96
1000,-1.42,1.78,-0.01
