timestamp,x,y,z
0,-1.64,11.93,4.33
10,-1.76,11.12,4.09
20,-1.93,9.98,3.65
30,-2.21,9.1,3.46
40,-2.28,8.04,3.42
50,-2.8,6.75,3.18
60,-3.5,5.27,2.62
70,-4.3,4.04,2.31
80,-5.0,3.28,2.58
90,-4.62,2.74,2.76
100,-3.32,2.13,2.51
110,-1.48,1.52,1.5
120,0.24,0.94,-0.09
130,2.1,0.24,-1.7
140,4.04,-0.09,-2.83
150,5.21,0.08,-3.15
160,5.75,0.24,-3.58
170,6.52,0.21,-4.7
180,6.86,0.63,-5.2
190,6.52,1.97,-4.15
200,6.57,3.98,-2.41
210,6.88,5.79,-1.14
220,7.41,6.73,-1.01
230,8.25,6.74,-2.69
240,10.07,6.95,-4.33
250,12.08,7.72,-4.97
260,13.24,9.1,-4.61
270,13.89,10.72,-3.81
280,13.39,11.93,-2.38
290,11.74,12.79,-1.35
300,9.72,13.3,-0.07
310,8.72,13.21,-0.22
320,8.34,13.85,-0.47
330,9.27,14.5,-0.6
340,10.51,15.06,0.04
350,10.08,16.28,0.77
360,9.61,16.46,2.15
370,8.51,16.05,2.88
380,7.2,15.89,4.09
390,5.48,16.42,6.1
400,3.83,17.17,8.0
410,2.22,17.49,9.02
420,1.71,16.74,8.58
430,0.95,16.16,8.2
440,0.35,15.59,8.12
450,0.11,14.97,8.17
460,-0.25,13.82,8.42
470,-0.59,13.56,6.65
480,-0.18,13.33,7.3
490,0.09,12.85,8.23
500,-0.3,12.3,7.51
510,-0.05,11.06,5.77
520,-0.27,10.31,4.5
530,0.24,9.52,4.32
540,0.95,9.36,3.71
550,2.45,8.32,3.3
560,2.67,8.25,2.55
570,3.08,7.95,1.68
580,3.11,7.58,1.21
590,2.84,7.47,1.39
600,2.73,7.02,1.06
610,2.25,6.51,0.57
620,1.79,6.56,0.58
630,1.77,6.78,0.69
640,2.08,6.38,-0.08
650,2.26,5.94,-1.21
660,2.64,5.83,-1.42
670,3.11,5.93,-1.48
680,3.53,5.76,-1.91
690,3.98,5.65,-2.14
700,3.85,5.8,-2.35
710,3.77,6.19,-2.17
720,3.91,6.54,-2.05
730,3.68,6.91,-1.9
740,3.25,7.46,-1.52
750,3.27,7.72,-1.25
760,3.49,7.75,-2.04
770,4.07,7.89,-2.25
780,4.64,7.93,-2.1
790,4.66,7.76,-2.52
800,5.72,7.72,-2.82
810,4.62,8.6,-2.53
820,5.78,8.29,-1.76
830,4.92,8.85,-1.55
840,4.66,8.97,-0.86
850,3.83,8.95,-0.76
860,3.44,8.96,-1.0
870,3.18,9.05,-0.81
880,3.68,9.16,-0.89
890,4.05,8.96,-1.2
900,4.25,8.97,-1.46
910,4.13,9.11,-1.22
920,4.14,9.09,-0.93
930,4.35,9.11,-0.99
940,4.21,9.17,-1.36
950,4.13,8.95,-0.71
960,3.99,9.04,-0.57
970,3.58,9.28,-0.52
980,3.08,9.31,-0.61
990,2.99,9.45,-0.2
1000,3.07,9.63,0.07
