timestamp,x,y,z
0,3.41,9.29,3.09
10,3.35,9.55,3.06
20,3.32,9.86,3.18
30,3.31,10.25,3.45
40,3.45,10.66,3.51
50,3.79,11.2,3.96
60,3.84,11.75,4.77
70,3.45,12.21,5.67
80,2.77,12.41,6.5
90,1.48,12.17,7.62
100,-0.61,10.97,8.59
110,-3.04,8.93,8.27
120,-5.4,6.62,6.67
130,-7.62,4.7,4.75
140,-9.58,3.18,3.53
150,-10.35,2.29,3.15
160,-9.82,1.7,3.89
170,-8.42,1.2,4.79
180,-5.77,0.6,3.99
190,-1.83,0.0,2.26
200,2.31,-0.42,0.27
210,5.63,-0.53,-1.54
220,7.73,0.01,-2.24
230,9.2,0.17,-3.09
240,9.84,0.26,-3.36
250,9.56,0.79,-2.61
260,8.89,1.62,-1.1
270,8.23,2.61,0.14
280,8.19,3.76,1.06
290,8.19,4.85,1.94
300,8.44,5.78,2.39
310,9.22,6.48,2.3
320,10.25,7.15,2.81
330,11.12,7.68,3.81
340,11.6,8.37,5.32
350,11.22,9.29,8.12
360,10.64,10.03,9.45
370,10.94,10.2,9.52
380,11.31,10.51,8.76
390,11.54,10.52,8.39
400,11.19,10.79,8.15
410,10.38,10.7,8.06
420,9.72,10.66,8.19
430,8.86,10.51,8.6
440,8.34,10.01,9.22
450,7.04,9.66,10.4
460,5.76,9.22,11.02
470,5.08,8.79,10.79
480,4.35,8.9,10.9
490,3.51,9.06,11.67
500,2.8,9.21,11.94
510,2.51,8.95,11.68
520,2.19,8.88,11.55
530,2.66,8.46,11.25
540,1.91,8.44,11.47
550,1.1,8.77,12.25
560,0.31,8.7,12.73
570,-0.02,8.39,11.81
580,0.09,7.99,11.05
590,-0.08,7.48,10.28
600,-0.66,7.05,9.34
610,-0.58,6.78,8.36
620,-0.68,6.73,8.64
630,-1.4,6.42,9.12
640,-2.43,6.02,8.74
650,-3.0,5.88,8.04
660,-3.06,5.61,7.46
670,-3.27,5.43,6.93
680,-2.68,5.12,5.92
690,-2.24,4.86,5.07
700,-2.13,4.47,4.51
710,-2.3,4.45,4.04
720,-2.4,4.47,4.18
730,-2.39,4.4,4.05
740,-2.08,4.41,3.32
750,-1.29,4.32,2.69
760,-0.5,4.37,1.99
770,-0.41,4.77,1.6
780,-0.04,4.98,1.64
790,0.79,5.04,1.17
800,1.48,5.45,0.48
810,2.01,5.82,0.82
820,2.47,6.28,1.26
830,2.82,6.99,2.02
840,3.11,7.53,3.22
850,3.53,8.15,3.69
860,4.46,8.51,3.63
870,5.5,8.64,3.24
880,6.11,8.68,2.66
890,6.39,8.66,2.28
900,6.49,8.53,2.47
910,6.27,8.51,2.75
920,5.83,8.52,2.97
930,4.93,8.73,3.32
940,4.14,8.81,3.77
950,3.93,8.78,3.73
960,3.82,8.54,3.69
970,3.66,8.43,3.25
980,3.41,8.54,3.33
990,3.17,8.57,3.55
1000,2.97,8.43,3.42
