timestamp,x,y,z
0,3.21,10.15,-0.04
10,2.81,10.4,0.3
20,2.0,10.71,0.89
30,0.61,10.89,1.85
40,-0.35,10.94,2.78
50,-0.92,10.66,3.7
60,-1.17,9.89,4.38
70,-1.35,8.33,4.46
80,-1.57,6.82,3.44
90,-2.5,5.63,2.39
100,-3.22,5.24,2.28
110,-3.27,5.15,2.51
120,-2.89,4.75,2.91
130,-2.19,4.11,2.71
140,-1.47,3.22,1.92
150,-0.54,2.45,0.56
160,0.99,1.7,-0.93
170,2.48,1.59,-2.21
180,4.39,1.9,-3.2
190,6.51,2.48,-4.16
200,8.76,3.26,-4.33
210,10.66,4.38,-3.7
220,11.72,5.49,-2.97
230,12.57,6.49,-2.68
240,13.0,7.34,-3.13
250,13.21,8.38,-3.28
260,13.47,9.63,-2.98
270,13.36,10.79,-2.5
280,13.11,11.61,-2.27
290,13.12,12.17,-1.74
300,13.0,12.76,-0.88
310,12.25,13.37,-0.36
320,11.56,14.0,0.11
330,10.74,14.49,0.94
340,9.73,14.58,1.43
350,9.14,14.62,2.53
360,8.27,14.85,3.9
370,6.7,14.78,5.07
380,5.55,14.3,4.77
390,4.48,14.41,5.13
400,3.24,14.8,6.62
410,2.2,14.81,7.23
420,1.62,14.31,6.84
430,1.3,13.98,6.52
440,1.1,13.68,6.79
450,0.72,13.24,7.21
460,-0.15,12.33,6.57
470,-0.87,11.27,5.58
480,-1.09,10.58,4.87
490,-0.49,9.8,4.74
500,-0.2,8.96,3.96
510,0.01,8.6,3.38
520,0.24,8.5,2.95
530,0.87,8.22,2.97
540,1.61,7.91,2.95
550,2.82,7.04,1.87
560,1.91,7.7,0.82
570,2.74,7.75,0.79
580,3.16,7.23,0.13
590,3.37,7.06,-1.1
600,4.23,7.41,-0.58
610,4.52,7.42,-0.99
620,3.83,7.34,-1.12
630,3.46,7.67,-0.08
640,3.2,7.95,-0.42
650,2.89,7.46,-1.23
660,3.09,7.48,-1.44
670,3.41,7.82,-1.47
680,3.87,7.81,-1.81
690,4.53,7.77,-2.58
700,5.23,7.41,-2.89
710,5.6,7.27,-3.18
720,5.77,7.32,-2.94
730,5.7,7.48,-2.74
740,4.99,7.76,-2.25
750,4.54,7.98,-1.98
760,3.97,8.16,-1.67
770,3.33,8.48,-1.27
780,3.2,8.4,-1.27
790,2.94,8.41,-1.49
800,2.74,8.53,-1.26
810,3.02,8.54,-1.48
820,3.06,8.58,-1.5
830,3.16,9.07,-0.74
840,3.39,9.23,-0.35
850,3.33,9.23,-0.58
860,3.3,9.3,-0.56
870,3.17,9.47,-0.41
880,3.25,9.57,-0.35
890,3.46,9.33,-0.63
900,3.56,9.16,-0.7
910,3.6,9.11,-0.83
920,3.57,9.0,-0.86
930,3.65,9.09,-0.77
940,3.8,9.11,-0.79
950,3.84,9.2,-0.65
960,3.79,9.23,-0.45
970,3.47,9.31,-0.76
980,3.27,9.39,-0.73
990,3.07,9.49,-0.42
1000,2.97,9.56,-0.4
