timestamp,x,y,z
0,2.78,9.55,0.85
10,2.64,9.68,0.98
20,2.5,9.88,1.07
30,2.38,9.98,1.16
40,2.01,10.11,1.4
50,1.45,10.18,1.67
60,1.08,10.19,1.92
70,0.68,10.11,2.11
80,0.24,10.01,2.18
90,-0.17,9.92,2.35
100,-1.1,9.54,2.78
110,-2.18,8.61,3.04
120,-3.13,7.26,3.26
130,-3.9,6.16,3.2
140,-4.56,5.37,2.9
150,-5.06,4.64,2.61
160,-5.21,3.69,2.19
170,-4.87,2.86,1.82
180,-4.02,2.34,2.04
190,-2.83,2.13,2.11
200,-1.16,1.83,1.19
210,1.35,1.76,0.06
220,3.86,2.41,-0.45
230,6.14,3.29,-0.73
240,7.61,3.96,-0.7
250,8.61,4.72,0.03
260,9.0,5.46,0.37
270,9.37,5.73,-0.04
280,9.98,5.74,-0.75
290,10.68,6.31,-0.88
300,11.27,7.15,-0.78
310,11.44,8.28,0.02
320,11.25,9.99,1.55
330,10.51,11.28,2.64
340,9.92,11.79,2.76
350,9.73,11.8,2.83
360,9.84,11.68,2.93
370,10.04,11.41,2.51
380,10.31,11.11,1.8
390,10.82,10.96,1.03
400,11.06,11.13,0.98
410,11.17,11.37,1.36
420,10.96,11.75,1.67
430,10.4,11.98,2.17
440,9.31,12.01,3.06
450,8.23,11.9,3.58
460,7.25,11.94,4.5
470,6.32,11.83,4.91
480,5.45,11.8,5.31
490,4.74,12.15,5.94
500,4.07,12.32,6.23
510,3.46,12.84,7.29
520,2.82,12.83,8.5
530,1.82,13.33,8.69
540,1.65,13.45,8.85
550,1.83,12.25,8.18
560,1.32,11.41,6.83
570,0.82,11.48,6.28
580,0.68,11.25,6.65
590,-0.0,10.99,7.21
600,0.19,10.62,7.76
610,1.01,10.28,8.21
620,0.16,9.54,6.94
630,0.25,8.89,5.03
640,0.35,8.84,4.85
650,-0.05,9.13,4.8
660,-0.78,8.39,5.21
670,0.14,7.83,4.76
680,0.32,7.24,4.6
690,-0.85,7.02,4.36
700,-1.12,7.01,3.78
710,-0.61,6.66,3.64
720,-0.59,7.46,4.43
730,0.14,7.0,3.3
740,0.69,6.22,2.08
750,1.3,6.23,1.83
760,1.85,6.68,2.03
770,2.63,6.73,1.65
780,3.48,5.98,0.48
790,3.84,6.56,-0.18
800,4.63,6.93,-0.07
810,5.02,6.93,0.2
820,5.1,7.07,-0.12
830,5.08,7.14,-0.19
840,5.38,7.34,-0.16
850,5.86,7.22,-0.92
860,5.94,7.13,-1.58
870,5.88,7.25,-1.49
880,5.3,7.75,-0.45
890,4.47,8.56,0.45
900,4.13,8.62,0.72
910,3.97,8.37,0.41
920,3.86,8.28,0.33
930,3.75,8.54,0.28
940,3.67,8.77,0.32
950,3.64,8.71,0.44
960,3.8,8.73,0.34
970,3.96,8.76,0.25
980,4.09,8.77,0.26
990,4.06,8.74,0.23
1000,4.08,8.74,0.06
