timestamp,x,y,z
0,-0.39,9.69,3.17
10,-1.0,8.68,2.88
20,-1.44,7.55,2.14
30,-1.56,6.57,1.51
40,-1.41,5.84,1.28
50,-1.19,5.21,1.26
60,-0.81,4.74,1.58
70,-0.18,3.86,0.9
80,0.8,2.91,-0.23
90,1.79,2.06,-1.45
100,3.09,1.59,-2.66
110,4.09,1.67,-3.41
120,4.75,1.98,-3.84
130,5.49,2.82,-3.2
140,6.07,3.75,-2.22
150,7.05,4.29,-1.63
160,8.08,4.36,-1.93
170,8.95,4.03,-2.88
180,9.55,3.98,-3.48
190,10.04,4.9,-3.29
200,10.65,6.65,-2.6
210,11.4,8.54,-1.7
220,11.62,10.39,-0.67
230,11.69,11.68,-0.11
240,11.48,12.26,-0.11
250,11.01,12.38,-0.06
260,10.36,12.69,0.0
270,9.6,12.73,0.08
280,8.88,13.14,0.2
290,8.96,13.91,0.86
300,9.36,14.49,1.75
310,9.44,14.82,2.44
320,9.01,14.73,2.91
330,8.42,14.64,3.77
340,7.1,14.54,3.69
350,6.57,14.4,4.25
360,5.77,15.08,5.12
370,5.66,15.55,5.93
380,5.48,15.55,5.92
390,5.88,15.19,5.65
400,6.32,14.71,5.76
410,5.99,14.67,6.86
420,4.91,14.32,6.98
430,3.55,13.32,6.23
440,2.89,12.28,6.23
450,2.09,11.21,5.64
460,1.5,10.71,5.53
470,0.83,10.55,5.32
480,1.42,9.56,5.34
490,1.58,8.7,3.92
500,0.35,9.18,3.94
510,1.15,8.83,4.06
520,1.23,8.56,3.7
530,1.6,8.06,2.99
540,2.15,7.88,2.38
550,2.24,7.87,1.75
560,1.99,7.85,1.53
570,1.94,7.84,1.91
580,2.15,8.0,1.94
590,1.77,7.77,1.5
600,1.69,7.44,0.8
610,1.88,7.2,0.27
620,1.92,6.91,-0.06
630,2.36,6.56,-0.45
640,2.99,6.02,-1.38
650,3.52,5.41,-2.39
660,4.18,5.4,-2.71
670,4.24,5.55,-2.64
680,4.13,5.74,-2.72
690,4.3,6.0,-2.45
700,4.59,6.23,-2.41
710,4.84,6.32,-2.68
720,5.08,6.4,-2.9
730,5.1,6.67,-3.07
740,5.24,6.56,-3.21
750,5.43,6.67,-3.59
760,5.49,6.94,-3.61
770,5.38,6.8,-3.57
780,5.09,6.96,-3.35
790,4.92,7.59,-2.35
800,4.88,7.62,-1.97
810,4.36,7.73,-2.27
820,3.92,8.03,-2.11
830,3.92,8.18,-1.88
840,4.13,8.17,-2.07
850,4.34,8.39,-2.15
860,4.36,8.83,-1.7
870,4.73,8.74,-1.54
880,4.92,8.82,-1.72
890,5.07,9.02,-1.72
900,5.47,9.16,-1.68
910,5.83,9.13,-1.83
920,5.77,9.28,-1.95
930,5.65,9.36,-1.74
940,5.34,9.5,-1.43
950,4.98,9.37,-1.33
960,4.54,9.43,-1.28
970,4.37,9.39,-1.03
980,4.32,9.31,-0.99
990,4.35,9.35,-1.08
1000,4.39,9.52,-0.85
