timestamp,x,y,z
0,3.99,9.57,0.95
10,4.07,9.73,1.0
20,4.19,9.89,1.03
30,4.21,10.03,1.08
40,4.52,10.07,0.91
50,4.83,10.35,1.02
60,4.88,10.65,1.24
70,4.85,11.03,1.63
80,4.42,11.29,2.04
90,3.2,11.42,2.53
100,1.39,11.4,3.17
110,-0.83,11.14,3.71
120,-2.54,10.58,3.99
130,-3.37,9.51,4.49
140,-3.56,8.18,4.07
150,-3.31,6.85,3.43
160,-2.97,5.63,2.89
170,-2.65,4.77,2.37
180,-2.92,4.31,2.71
190,-2.52,4.24,2.98
200,-1.12,3.95,3.18
210,0.76,3.62,2.6
220,2.75,3.11,0.91
230,4.88,2.12,-1.35
240,7.11,1.66,-3.02
250,8.31,1.39,-3.83
260,8.83,1.26,-4.36
270,8.42,1.56,-3.74
280,7.43,2.21,-2.67
290,5.86,2.97,-1.66
300,4.79,4.09,-0.6
310,4.64,5.63,0.59
320,5.64,7.13,1.36
330,7.52,7.69,0.69
340,9.17,7.53,-1.11
350,11.07,7.58,-2.59
360,12.28,7.9,-3.06
370,12.35,8.46,-2.92
380,12.64,9.07,-2.68
390,12.97,9.62,-2.43
400,12.9,10.18,-2.51
410,12.77,10.58,-2.78
420,13.14,11.33,-2.47
430,13.64,12.5,-1.24
440,12.96,13.05,-0.66
450,12.57,12.86,-0.19
460,11.98,12.82,1.09
470,10.8,12.83,2.48
480,10.3,13.0,3.96
490,9.53,13.73,6.0
500,7.77,13.95,6.64
510,6.14,13.44,6.43
520,4.78,13.28,6.65
530,3.77,13.12,7.6
540,2.93,12.96,8.06
550,2.22,12.8,8.57
560,1.27,12.53,8.0
570,0.83,12.3,8.06
580,0.21,12.16,8.41
590,1.02,11.62,8.48
600,1.34,11.05,8.43
610,1.19,10.43,8.45
620,0.73,10.0,7.68
630,0.21,10.15,6.7
640,2.0,8.19,6.25
650,0.9,7.93,4.21
660,1.64,7.17,3.98
670,1.65,6.91,3.77
680,1.38,6.91,3.43
690,1.49,6.41,3.71
700,0.97,6.61,3.61
710,1.06,6.69,3.71
720,0.76,6.7,3.2
730,0.68,6.56,2.74
740,0.69,6.76,2.37
750,0.9,6.73,2.08
760,1.29,6.6,1.79
770,1.86,6.13,1.1
780,2.48,5.9,0.32
790,2.82,6.0,0.14
800,3.07,6.21,0.28
810,3.24,6.5,0.35
820,3.24,6.8,0.35
830,3.22,6.76,0.09
840,3.49,6.89,-0.14
850,3.84,7.06,-0.29
860,4.3,7.16,-0.46
870,5.21,7.39,-0.81
880,6.0,7.57,-1.14
890,6.93,7.77,-1.36
900,7.61,7.88,-1.7
910,8.11,7.92,-1.85
920,8.29,7.97,-2.02
930,8.23,8.02,-2.16
940,7.98,8.08,-1.99
950,7.69,8.17,-1.76
960,7.06,8.29,-1.45
970,6.19,8.42,-1.08
980,5.59,8.45,-1.0
990,5.27,8.41,-1.07
1000,5.12,8.4,-0.99
