timestamp,x,y,z
0,2.38,8.71,2.93
10,2.17,8.75,2.91
20,1.96,8.84,3.13
30,1.75,8.88,3.32
40,1.48,8.86,3.43
50,1.25,8.8,3.45
60,0.85,8.87,3.76
70,0.36,8.95,4.06
80,-0.17,9.03,4.35
90,-0.69,8.95,4.71
100,-0.96,8.65,4.71
110,-0.99,8.28,4.47
120,-1.08,7.69,3.91
130,-1.01,6.94,3.16
140,-0.96,6.24,2.51
150,-1.1,5.64,2.12
160,-1.18,5.12,1.91
170,-1.28,4.38,1.28
180,-1.29,3.74,0.51
190,-1.17,3.48,0.2
200,-0.96,3.32,0.2
210,-0.7,3.12,0.23
220,0.06,2.79,0.06
230,1.19,2.52,-0.27
240,2.89,2.37,-0.51
250,4.9,2.5,-0.5
260,6.62,2.98,-0.27
270,9.14,3.44,0.52
280,11.31,3.89,0.06
290,13.59,4.25,0.4
300,15.2,4.65,1.19
310,16.0,4.95,1.32
320,16.45,5.42,1.41
330,16.86,5.72,2.21
340,16.5,6.68,3.44
350,16.24,6.67,5.39
360,14.91,7.6,8.05
370,13.1,8.33,10.55
380,11.02,8.94,13.52
390,8.03,9.25,15.36
400,5.77,9.73,15.59
410,5.22,9.97,15.22
420,4.79,9.62,14.51
430,4.03,9.62,13.71
440,3.34,9.6,14.02
450,2.09,9.49,14.99
460,0.93,9.02,15.27
470,-0.47,9.11,15.64
480,-1.56,9.38,16.42
490,-1.93,8.86,15.94
500,-2.35,8.3,15.12
510,-2.72,7.95,14.88
520,-4.44,8.07,15.1
530,-3.87,7.74,14.19
540,-3.76,6.79,13.18
550,-3.48,6.07,11.46
560,-4.21,6.07,10.83
570,-5.18,5.95,11.11
580,-5.92,5.59,12.29
590,-6.44,4.79,11.15
600,-5.56,4.48,8.84
610,-4.72,3.96,8.0
620,-4.2,3.57,6.84
630,-3.75,3.11,5.44
640,-3.78,3.08,5.16
650,-3.19,3.35,4.94
660,-1.87,2.94,4.75
670,-0.75,3.04,3.24
680,-0.08,3.23,2.31
690,0.68,3.04,2.31
700,1.28,3.65,1.79
710,1.55,4.07,0.91
720,1.68,3.93,0.74
730,1.82,4.13,0.59
740,1.87,4.67,0.3
750,2.11,4.54,0.05
760,1.87,4.75,-0.14
770,1.52,5.69,0.23
780,2.46,6.17,0.8
790,3.65,6.62,0.68
800,4.72,7.03,0.45
810,5.78,7.61,1.01
820,6.45,8.28,2.05
830,7.33,8.19,2.46
840,8.21,7.95,1.55
850,8.87,7.99,0.77
860,9.16,8.3,0.54
870,8.65,8.52,0.64
880,7.43,8.53,0.92
890,5.94,8.76,1.69
900,4.69,9.02,2.37
910,3.9,9.19,2.79
920,3.36,9.01,3.35
930,2.53,9.19,3.14
940,2.48,9.12,3.39
950,2.7,8.97,2.98
960,1.84,9.08,3.26
970,2.18,8.86,3.35
980,2.1,8.83,3.08
990,2.1,8.6,3.06
1000,2.45,8.26,2.99
