timestamp,x,y,z
0,3.74,9.79,-1.16
10,3.72,10.14,-0.75
20,3.9,10.2,-0.8
30,3.75,10.31,-0.71
40,3.99,10.41,-0.38
50,4.23,10.56,-0.46
60,4.01,10.96,0.24
70,4.05,11.09,0.62
80,4.3,11.08,0.43
90,3.77,11.12,0.75
100,2.63,11.15,1.18
110,0.63,11.13,1.45
120,-1.32,10.94,2.07
130,-2.56,10.66,2.34
140,-3.03,10.37,2.36
150,-2.99,9.98,2.21
160,-2.71,9.51,2.07
170,-2.49,8.9,2.43
180,-2.38,7.92,2.6
190,-2.78,6.56,2.08
200,-3.57,5.54,1.39
210,-3.96,4.92,1.03
220,-3.98,4.55,0.5
230,-4.21,4.12,0.39
240,-4.64,3.52,0.56
250,-4.19,2.83,0.62
260,-3.26,2.4,1.07
270,-2.21,2.21,1.4
280,-0.24,2.08,0.85
290,1.87,2.14,0.24
300,3.88,2.32,-0.67
310,5.74,2.59,-1.86
320,7.75,3.0,-2.85
330,9.55,3.5,-3.34
340,11.47,4.11,-3.66
350,13.87,4.71,-4.3
360,15.82,5.79,-4.16
370,16.53,7.3,-3.28
380,16.38,9.17,-1.9
390,16.16,10.8,-0.28
400,15.5,11.97,0.56
410,14.97,13.1,1.76
420,13.94,13.9,2.45
430,12.86,14.27,3.08
440,11.79,14.28,2.89
450,10.32,14.02,3.4
460,8.9,13.81,4.09
470,7.02,13.83,5.64
480,5.16,14.09,7.59
490,3.07,14.77,9.2
500,1.52,15.26,10.16
510,0.42,15.55,10.55
520,-0.21,15.59,10.96
530,-0.96,14.9,10.34
540,-1.77,14.83,10.22
550,-3.53,15.19,10.08
560,-3.43,14.94,11.22
570,-3.45,14.49,11.31
580,-3.88,13.97,10.86
590,-3.51,13.18,9.78
600,-2.75,11.88,8.33
610,-1.94,10.54,6.67
620,-0.97,9.11,5.45
630,-0.68,8.04,4.13
640,-0.06,7.16,3.25
650,-0.06,6.63,2.85
660,0.15,6.37,2.81
670,0.28,6.08,2.47
680,0.29,5.97,2.36
690,0.61,5.79,2.31
700,0.41,5.56,0.56
710,0.61,5.5,-0.23
720,1.05,6.57,1.17
730,0.95,6.8,1.84
740,1.17,6.29,0.48
750,1.94,6.74,0.25
760,2.06,6.88,0.98
770,2.27,6.49,-0.11
780,3.0,6.29,-1.15
790,3.25,6.97,-1.04
800,3.11,6.78,-1.09
810,2.75,6.58,-2.03
820,2.66,7.38,-1.58
830,2.84,7.35,-1.32
840,2.9,6.96,-2.46
850,2.92,7.19,-2.58
860,2.95,7.48,-2.0
870,2.75,7.32,-2.16
880,2.6,7.51,-2.0
890,2.63,7.97,-1.47
900,2.77,8.12,-1.35
910,2.65,7.99,-1.94
920,2.74,7.98,-2.07
930,2.97,8.27,-1.57
940,2.62,8.49,-1.69
950,2.81,8.47,-1.65
960,3.0,8.58,-1.36
970,2.74,9.27,-1.37
980,2.71,9.43,-0.76
990,2.83,9.17,-0.6
1000,2.97,9.2,-0.93
