timestamp,x,y,z
0,4.19,10.28,1.23
10,4.28,10.42,1.29
20,4.27,10.52,1.34
30,4.27,10.59,1.35
40,4.24,10.81,1.37
50,4.18,11.01,1.58
60,3.74,11.34,1.77
70,3.17,11.63,2.23
80,2.4,12.03,3.82
90,0.53,12.46,6.93
100,-1.27,12.54,9.11
110,-2.4,12.04,9.38
120,-4.61,10.9,9.67
130,-5.87,8.89,8.1
140,-6.42,6.18,5.6
150,-6.34,3.61,2.48
160,-6.09,1.53,-0.56
170,-6.11,0.14,-2.6
180,-6.12,-0.44,-3.11
190,-5.27,-0.62,-2.23
200,-3.36,-0.81,-1.77
210,-0.63,-1.02,-1.95
220,1.98,-1.27,-2.55
230,4.02,-1.33,-2.9
240,5.79,-1.06,-2.91
250,7.05,-0.66,-2.24
260,7.98,0.14,-1.13
270,8.74,1.27,0.28
280,8.9,2.22,1.75
290,8.63,3.23,3.35
300,8.94,3.96,4.12
310,10.52,4.45,3.83
320,12.82,4.83,2.96
330,15.16,5.19,1.86
340,17.09,5.95,2.04
350,17.92,7.4,3.31
360,18.21,8.64,4.67
370,17.84,9.68,5.54
380,17.36,10.62,5.82
390,16.73,11.16,5.77
400,15.55,11.43,5.47
410,14.54,11.47,5.15
420,13.54,10.92,5.3
430,13.05,10.83,4.68
440,12.6,10.35,4.36
450,11.93,10.07,4.82
460,10.51,10.18,7.0
470,8.92,10.35,9.0
480,7.5,9.87,11.09
490,6.89,9.84,12.58
500,6.78,9.38,13.01
510,6.24,9.93,12.67
520,6.21,9.59,12.89
530,5.58,9.4,13.07
540,4.68,8.97,13.41
550,2.75,8.54,13.7
560,-0.25,7.83,15.13
570,-1.28,7.98,15.0
580,-1.3,7.63,14.04
590,-2.17,7.01,13.49
600,-4.01,7.89,13.98
610,-4.04,7.09,14.35
620,-4.33,6.45,11.11
630,-5.66,6.1,9.11
640,-6.67,6.83,9.66
650,-6.07,6.34,10.47
660,-4.63,4.99,8.71
670,-4.84,6.21,7.98
680,-3.92,6.41,9.5
690,-2.53,5.11,8.39
700,-2.27,5.23,5.84
710,-1.62,5.42,3.81
720,-1.97,5.35,3.09
730,-0.59,4.18,0.76
740,0.3,4.31,-1.24
750,-0.51,5.37,-0.04
760,0.51,5.03,0.13
770,2.53,4.37,-0.92
780,3.08,4.36,-1.97
790,2.94,5.26,-2.72
800,4.25,4.91,-2.04
810,4.54,5.02,-1.83
820,5.14,5.21,-3.27
830,5.02,6.02,-3.08
840,4.87,6.04,-2.78
850,4.73,5.61,-3.58
860,3.8,6.52,-3.0
870,4.1,6.98,-2.39
880,4.4,7.37,-1.82
890,4.55,8.18,-0.02
900,5.4,8.43,0.62
910,5.87,8.5,0.53
920,6.69,8.58,-0.55
930,7.21,8.52,-0.67
940,7.23,8.74,-0.85
950,7.14,8.88,-0.86
960,6.52,9.18,-0.65
970,6.06,9.14,0.17
980,6.02,8.89,0.26
990,5.4,9.11,0.26
1000,5.0,9.18,0.2
