timestamp,x,y,z
0,3.97,9.73,1.04
10,3.81,9.76,1.13
20,3.54,9.87,1.36
30,3.06,9.98,1.61
40,2.5,10.05,1.87
50,1.79,10.13,2.46
60,1.06,10.11,3.3
70,0.59,9.77,3.65
80,0.32,9.16,3.38
90,0.35,8.48,2.66
100,0.59,7.89,1.65
110,0.91,7.21,0.74
120,1.07,6.63,-0.11
130,0.88,5.97,-0.18
140,1.15,5.43,-0.82
150,0.78,4.64,-0.95
160,0.46,4.05,-1.16
170,0.56,3.36,-1.6
180,0.72,2.89,-2.17
190,1.06,2.5,-2.65
200,1.59,2.17,-2.93
210,2.17,1.86,-3.05
220,3.28,1.72,-3.05
230,4.91,1.91,-2.41
240,7.25,2.27,-1.74
250,10.45,2.58,-1.79
260,13.59,2.95,-1.33
270,15.91,3.8,-0.22
280,17.24,4.95,0.74
290,17.64,6.59,1.91
300,17.51,7.9,2.57
310,17.24,8.86,2.9
320,16.45,9.63,3.57
330,15.72,10.06,4.78
340,14.37,10.4,5.82
350,12.8,10.75,6.81
360,10.7,11.09,8.1
370,8.82,11.46,8.82
380,7.11,11.8,9.23
390,5.54,11.82,8.76
400,3.93,12.0,9.14
410,2.07,12.14,10.42
420,0.45,12.25,11.11
430,-0.45,12.49,10.97
440,-1.11,12.68,10.93
450,-3.09,13.53,11.79
460,-4.48,14.12,13.92
470,-5.8,13.96,15.52
480,-7.16,13.6,15.68
490,-7.54,12.9,14.5
500,-7.55,12.07,13.36
510,-6.79,11.15,12.07
520,-5.51,10.13,10.42
530,-4.2,9.06,8.88
540,-3.32,8.13,7.37
550,-2.68,7.2,6.8
560,-2.09,6.57,6.46
570,-1.43,6.25,5.75
580,-0.51,5.47,5.34
590,0.57,5.49,4.52
600,0.99,6.0,5.22
610,1.68,5.66,4.38
620,2.59,4.65,2.79
630,3.16,4.59,1.85
640,3.4,5.46,2.02
650,4.19,4.7,1.99
660,4.53,4.51,0.36
670,4.04,5.64,-0.21
680,4.2,5.17,0.15
690,4.46,4.85,-1.17
700,4.32,5.32,-2.14
710,3.85,5.76,-1.38
720,4.04,5.75,-1.65
730,4.26,5.8,-2.16
740,3.66,6.04,-1.84
750,3.17,6.54,-1.2
760,3.31,7.32,-0.29
770,3.7,7.41,0.23
780,4.04,7.6,0.04
790,4.27,8.36,0.25
800,5.07,8.2,0.63
810,5.77,8.33,-0.29
820,6.19,8.48,-0.4
830,6.12,8.68,0.11
840,6.06,8.84,0.52
850,5.76,8.88,0.46
860,5.38,8.68,0.58
870,4.87,8.57,0.57
880,4.45,8.74,0.35
890,4.24,8.87,0.39
900,4.06,8.69,0.39
910,3.98,8.7,0.26
920,4.09,8.76,0.45
930,3.3,9.18,0.38
940,3.89,8.68,0.78
950,3.15,8.8,0.19
960,2.96,9.12,1.75
970,3.16,8.53,2.0
980,2.36,8.51,1.15
990,2.52,8.84,0.48
1000,2.63,8.89,0.97
