timestamp,x,y,z
0,3.59,8.76,2.45
10,3.64,8.77,2.42
20,3.71,8.75,2.39
30,3.74,8.79,2.39
40,3.7,8.77,2.38
50,3.66,8.77,2.36
60,3.63,8.75,2.38
70,3.64,8.74,2.41
80,3.67,8.72,2.4
90,3.63,8.72,2.37
100,3.64,8.72,2.35
110,3.55,8.71,2.31
120,3.52,8.71,2.43
130,3.46,8.73,2.5
140,3.43,8.72,2.53
150,3.4,8.74,2.56
160,3.38,8.76,2.55
170,3.41,8.79,2.58
180,3.47,8.81,2.55
190,3.56,8.85,2.48
200,3.65,8.91,2.42
210,3.73,8.96,2.37
220,3.91,8.99,2.27
230,4.13,9.04,2.12
240,4.5,9.08,1.79
250,4.95,9.15,1.4
260,4.96,9.17,1.31
270,5.03,9.14,1.22
280,5.11,9.14,1.17
290,5.37,9.16,1.18
300,5.32,9.25,1.59
310,5.21,9.4,2.6
320,5.17,9.64,3.79
330,4.82,9.7,4.76
340,4.36,9.73,5.32
350,3.83,9.59,5.53
360,3.45,9.54,5.35
370,3.19,9.48,5.28
380,2.08,9.37,6.09
390,-0.15,9.32,7.8
400,-3.75,9.15,9.98
410,-8.36,8.66,12.21
420,-11.46,7.43,11.16
430,-13.5,6.25,9.72
440,-12.83,5.12,6.7
450,-11.14,4.1,3.55
460,-9.54,3.49,1.97
470,-7.46,2.86,1.17
480,-5.28,2.2,0.57
490,-3.49,1.58,0.06
500,-1.41,0.79,-1.0
510,0.48,-0.01,-2.49
520,2.03,-0.42,-3.67
530,3.0,-0.57,-4.13
540,3.15,-0.57,-4.04
550,2.89,-0.46,-3.82
560,3.42,-0.01,-3.17
570,4.55,0.26,-2.29
580,5.77,0.76,-1.42
590,7.32,0.99,-0.14
600,9.38,1.07,0.51
610,11.5,1.1,0.39
620,13.82,1.29,-0.07
630,16.62,1.53,-0.93
640,19.11,2.32,-0.95
650,21.19,3.16,-1.78
660,21.97,4.07,-0.8
670,21.11,4.9,1.57
680,20.35,5.68,3.51
690,19.93,6.54,5.2
700,20.1,7.49,5.83
710,20.16,8.31,5.77
720,19.96,8.72,5.02
730,19.84,8.81,3.58
740,19.22,8.72,2.8
750,18.31,8.83,3.59
760,17.5,8.93,4.96
770,16.43,9.25,6.67
780,15.64,9.53,8.36
790,15.22,9.64,9.65
800,13.87,9.79,11.44
810,11.21,10.51,12.98
820,9.77,10.06,14.0
830,8.06,9.33,13.38
840,6.15,8.43,12.88
850,3.83,7.87,12.22
860,1.4,7.65,13.15
870,-0.72,7.11,14.84
880,-2.51,6.51,14.8
890,-4.21,5.59,13.23
900,-5.68,4.73,11.5
910,-6.82,4.16,10.15
920,-7.66,3.92,10.17
930,-7.89,4.02,9.86
940,-7.79,3.4,8.76
950,-7.35,2.56,6.86
960,-6.55,2.29,5.15
970,-6.2,2.61,4.63
980,-6.23,3.0,4.53
990,-5.23,3.05,5.37
1000,-4.49,2.93,4.36
