timestamp,x,y,z
0,2.2,9.15,2.86
10,2.18,9.18,2.87
20,2.15,9.3,3.03
30,2.02,9.44,3.17
40,1.72,9.67,3.4
50,1.1,9.94,3.89
60,-0.16,10.1,4.54
70,-2.05,9.83,5.45
80,-3.54,8.59,6.1
90,-4.07,6.74,5.46
100,-3.92,5.15,3.72
110,-3.72,4.24,1.74
120,-3.64,4.22,1.33
130,-3.38,4.91,2.33
140,-2.92,5.27,3.05
150,-2.68,4.94,3.64
160,-2.03,4.14,3.01
170,-1.11,3.24,1.71
180,-0.52,2.76,0.52
190,0.06,2.54,0.06
200,0.25,2.74,-0.06
210,0.71,3.09,0.32
220,1.75,3.29,0.44
230,3.52,3.51,0.78
240,5.81,3.9,1.11
250,8.06,4.34,1.38
260,10.21,4.75,1.35
270,12.2,5.12,0.9
280,13.46,5.56,1.31
290,13.54,6.45,2.66
300,13.18,7.33,3.62
310,13.04,7.86,3.98
320,13.22,8.2,4.36
330,13.61,7.64,5.24
340,13.03,7.79,4.25
350,12.88,7.7,4.65
360,13.06,8.02,5.55
370,12.85,8.13,5.57
380,11.6,8.26,5.77
390,10.75,9.49,8.06
400,10.07,10.35,9.9
410,9.16,9.76,9.85
420,8.05,9.17,10.25
430,7.39,8.86,10.39
440,6.92,8.1,10.11
450,6.18,7.3,9.2
460,5.06,7.44,9.45
470,4.46,8.58,10.02
480,4.26,8.53,12.31
490,3.83,7.71,13.98
500,2.09,8.5,13.83
510,0.83,9.08,14.72
520,0.25,8.77,15.35
530,-0.49,9.02,14.55
540,-1.08,9.12,13.44
550,-1.26,9.09,13.5
560,-1.97,8.84,13.43
570,-3.01,8.61,13.35
580,-3.41,8.15,12.39
590,-3.88,7.49,11.62
600,-3.55,7.19,10.55
610,-3.03,7.27,10.56
620,-2.85,7.16,10.55
630,-2.9,6.56,10.78
640,-3.06,6.12,9.64
650,-2.77,5.57,7.56
660,-2.26,5.21,5.97
670,-1.86,5.27,5.74
680,-1.37,5.09,5.53
690,-1.45,4.92,4.8
700,-1.6,4.84,4.62
710,-1.7,4.47,4.24
720,-1.64,4.34,3.51
730,-1.24,4.46,3.19
740,-0.89,4.32,3.07
750,-0.55,4.18,2.01
760,-0.55,4.75,1.49
770,0.12,4.68,1.98
780,0.83,4.47,1.07
790,1.61,4.65,0.36
800,2.53,4.8,0.16
810,3.06,5.04,-0.0
820,3.38,5.49,-0.06
830,3.9,5.75,0.11
840,4.22,6.03,-0.02
850,4.33,6.6,0.45
860,4.23,7.21,1.53
870,4.28,7.75,2.23
880,4.43,8.26,2.89
890,4.84,8.32,2.8
900,5.44,8.21,1.86
910,5.82,8.13,1.2
920,5.69,8.14,1.14
930,5.27,8.18,1.51
940,4.8,8.33,2.03
950,4.48,8.55,2.7
960,4.27,8.42,3.38
970,4.18,8.44,3.04
980,4.45,8.47,2.61
990,4.31,8.37,2.43
1000,4.24,8.09,2.15
