timestamp,x,y,z
0,0.24,9.28,4.62
10,0.13,9.1,4.4
20,0.05,9.0,4.0
30,0.08,9.06,3.85
40,-0.01,9.05,4.02
50,-0.42,9.04,4.09
60,-0.82,9.02,4.32
70,-0.96,9.01,4.57
80,-0.87,9.11,4.87
90,-0.97,9.47,5.56
100,-1.41,9.5,5.85
110,-1.94,9.18,5.92
120,-2.88,8.69,5.89
130,-4.05,8.31,6.13
140,-5.76,7.65,6.57
150,-7.39,7.02,6.71
160,-8.43,5.77,7.01
170,-8.69,4.58,6.76
180,-8.38,3.5,6.08
190,-7.76,2.46,5.03
200,-6.92,1.57,4.1
210,-6.11,0.94,3.73
220,-4.81,0.49,3.35
230,-2.83,0.11,2.48
240,-0.6,-0.29,0.92
250,1.6,-0.41,-0.56
260,3.79,0.13,-2.01
270,5.65,0.93,-2.78
280,7.53,2.15,-2.98
290,9.14,3.43,-2.61
300,9.89,4.48,-1.99
310,10.8,5.49,-1.19
320,11.81,6.35,-0.26
330,12.21,7.1,0.64
340,11.83,7.64,0.83
350,11.45,7.92,0.83
360,10.72,8.32,1.38
370,9.89,9.17,2.08
380,8.9,10.05,3.72
390,8.37,10.47,4.32
400,7.27,11.14,5.15
410,6.79,11.95,6.45
420,7.5,12.59,7.12
430,8.29,12.66,6.54
440,8.9,12.53,5.38
450,8.86,12.62,5.68
460,8.13,12.28,5.67
470,6.39,11.7,5.66
480,5.05,11.56,7.06
490,4.28,11.94,8.05
500,3.62,12.29,8.92
510,3.31,12.43,9.16
520,2.48,12.47,8.64
530,3.1,11.82,8.76
540,2.16,12.14,9.15
550,2.5,12.04,9.27
560,2.37,12.03,9.95
570,2.17,11.65,10.27
580,1.4,11.5,10.3
590,0.93,10.89,9.77
600,0.01,10.39,9.56
610,-0.41,9.48,10.25
620,-1.26,9.27,9.51
630,-2.25,9.47,9.3
640,-2.2,8.79,9.68
650,-1.74,7.77,8.19
660,-1.25,7.61,7.45
670,-1.27,7.72,7.23
680,-2.38,6.43,8.18
690,-3.72,5.53,7.75
700,-3.76,5.37,6.56
710,-3.82,5.09,5.78
720,-4.18,4.61,4.87
730,-4.81,5.17,3.95
740,-4.58,4.82,4.08
750,-4.6,4.33,3.51
760,-4.78,4.7,3.23
770,-4.31,4.85,3.03
780,-3.6,4.93,3.2
790,-2.64,4.72,2.97
800,-1.86,4.25,1.88
810,-1.41,4.41,0.79
820,-1.1,5.17,0.55
830,-0.82,5.49,0.54
840,-0.08,6.02,-0.12
850,0.89,6.96,-0.35
860,2.42,7.84,0.26
870,3.91,8.77,0.95
880,4.86,9.62,1.87
890,5.73,10.23,1.53
900,6.61,10.05,0.74
910,7.03,9.71,-0.0
920,6.69,9.78,0.28
930,6.33,9.76,0.55
940,5.86,9.24,0.82
950,5.07,9.14,0.84
960,4.17,9.12,1.23
970,3.51,8.96,1.29
980,2.77,9.19,1.56
990,2.39,9.42,2.04
1000,2.24,9.38,2.41
