timestamp,x,y,z
0,2.0,9.09,2.76
10,1.81,9.17,2.97
20,1.58,9.31,3.22
30,1.36,9.46,3.46
40,0.77,9.6,3.62
50,-0.18,9.66,4.02
60,-1.87,9.29,4.75
70,-3.3,8.13,4.99
80,-3.67,6.91,4.41
90,-3.9,6.0,3.38
100,-4.41,5.44,3.01
110,-5.28,5.1,3.17
120,-6.38,4.65,3.57
130,-7.19,3.96,3.92
140,-7.01,3.13,3.38
150,-6.37,2.43,1.89
160,-5.28,1.92,0.9
170,-4.36,2.02,0.09
180,-2.77,2.23,0.05
190,0.28,2.55,-0.04
200,4.24,3.02,0.27
210,8.41,3.92,1.01
220,12.0,4.82,1.58
230,14.3,5.99,2.32
240,14.95,7.01,3.16
250,15.04,7.76,4.45
260,14.19,8.51,5.68
270,13.43,9.12,5.64
280,12.97,9.33,5.54
290,12.35,9.52,5.92
300,11.15,9.68,6.68
310,10.07,9.46,7.41
320,9.4,8.85,6.85
330,8.26,9.72,6.28
340,8.02,8.23,6.68
350,7.13,7.87,5.92
360,6.6,8.76,5.74
370,5.7,8.48,6.37
380,4.95,7.67,6.48
390,4.05,8.6,8.43
400,3.27,8.94,10.01
410,2.92,8.76,10.86
420,2.09,8.49,11.02
430,2.32,8.88,11.49
440,1.63,9.39,11.32
450,0.58,10.08,11.98
460,-1.1,10.67,14.47
470,-2.86,10.47,15.16
480,-3.58,9.7,14.1
490,-3.97,9.45,13.07
500,-4.21,8.85,12.31
510,-4.51,8.61,11.12
520,-4.13,8.48,11.17
530,-4.52,8.58,11.16
540,-4.71,7.82,10.08
550,-5.03,7.78,10.03
560,-5.1,7.98,11.4
570,-4.88,7.42,10.67
580,-4.21,6.65,8.34
590,-3.9,6.7,7.53
600,-3.3,6.25,8.32
610,-3.11,5.59,7.64
620,-2.87,5.48,6.43
630,-2.29,5.29,5.97
640,-1.64,4.72,5.21
650,-1.11,5.15,3.65
660,-0.62,5.18,3.61
670,-0.22,5.12,4.14
680,0.04,5.27,3.69
690,0.44,5.62,3.4
700,0.82,5.66,3.15
710,1.14,5.71,2.55
720,1.33,6.13,2.8
730,1.6,6.28,2.91
740,2.0,6.34,2.51
750,2.61,6.4,1.94
760,3.12,6.44,1.5
770,3.55,6.48,0.91
780,3.87,6.54,0.42
790,3.92,6.57,0.46
800,3.87,6.67,1.0
810,3.58,7.12,1.64
820,3.83,7.28,2.06
830,4.01,7.28,1.7
840,4.08,7.4,1.18
850,4.04,7.58,1.19
860,3.78,7.84,1.53
870,3.64,7.89,1.81
880,3.52,8.04,1.9
890,3.52,8.18,2.33
900,3.52,8.33,2.52
910,3.41,8.5,2.56
920,3.53,8.41,2.64
930,3.5,8.43,2.52
940,3.65,8.37,2.79
950,3.46,8.34,2.53
960,3.66,7.96,2.04
970,3.03,8.34,1.72
980,3.19,8.6,2.28
990,2.98,8.72,2.08
1000,2.96,8.34,2.13
