timestamp,x,y,z
0,5.16,9.6,-0.38
10,5.25,9.72,-0.32
20,5.25,9.73,-0.31
30,5.24,9.89,-0.34
40,5.17,10.13,-0.17
50,4.92,10.38,0.06
60,4.7,10.74,0.48
70,3.99,11.32,1.47
80,3.08,11.89,2.5
90,2.11,12.18,3.42
100,0.92,11.84,4.15
110,-0.63,10.67,4.8
120,-1.73,8.96,4.51
130,-2.93,6.99,3.67
140,-4.99,5.68,3.08
150,-5.79,5.22,3.29
160,-5.13,5.05,3.52
170,-3.32,4.32,3.22
180,-1.1,2.8,1.41
190,1.58,1.42,-0.4
200,3.75,0.39,-1.92
210,5.2,-0.45,-3.65
220,6.58,-1.06,-5.15
230,7.77,-1.21,-5.69
240,7.67,-0.38,-4.39
250,7.01,0.9,-2.61
260,6.64,2.18,-1.79
270,6.38,3.07,-1.84
280,6.61,4.24,-1.74
290,7.58,5.64,-1.02
300,9.34,6.79,-0.42
310,11.52,7.71,-0.51
320,13.24,8.5,-0.87
330,14.46,9.33,-1.38
340,14.79,10.14,-1.58
350,14.67,10.93,-1.2
360,14.92,11.71,-0.69
370,15.11,12.52,0.16
380,14.84,13.06,0.73
390,14.18,13.33,0.69
400,13.59,13.44,0.72
410,12.97,13.45,1.19
420,11.92,13.63,2.09
430,10.53,13.93,3.53
440,8.74,14.35,4.85
450,6.9,14.64,6.03
460,5.32,15.25,6.77
470,4.72,15.28,7.54
480,3.64,15.11,7.78
490,3.15,15.09,8.26
500,2.94,14.82,8.64
510,2.48,14.32,8.58
520,2.58,13.38,7.57
530,2.27,12.3,6.6
540,2.34,11.57,6.23
550,3.16,10.48,6.29
560,2.83,9.62,5.79
570,3.22,8.01,5.44
580,2.81,7.47,3.87
590,1.94,7.78,2.38
600,2.5,7.63,2.79
610,3.36,6.62,2.67
620,2.09,6.05,1.35
630,3.85,6.59,0.97
640,4.86,6.27,1.18
650,4.26,5.71,-0.17
660,3.92,5.76,-1.22
670,4.55,6.29,-0.12
680,4.82,6.35,-0.4
690,3.85,6.44,-0.64
700,5.15,6.15,-0.83
710,4.52,6.62,-0.5
720,4.31,6.65,-0.72
730,4.5,6.73,-0.1
740,4.21,7.3,-0.49
750,3.8,7.11,-0.63
760,4.25,7.13,-0.65
770,4.58,7.13,-0.92
780,4.82,7.1,-1.5
790,4.76,7.12,-1.91
800,5.2,6.98,-1.78
810,5.65,7.39,-1.73
820,5.99,7.25,-1.66
830,5.89,7.42,-1.63
840,6.63,7.62,-1.56
850,6.4,7.47,-1.9
860,6.43,7.5,-1.95
870,6.62,7.49,-2.09
880,5.98,7.58,-2.16
890,5.59,7.94,-1.67
900,5.25,8.09,-1.3
910,4.9,8.35,-1.05
920,5.05,8.52,-0.88
930,4.84,8.49,-0.7
940,4.61,8.67,-0.58
950,4.42,8.68,-0.45
960,4.24,8.58,-0.55
970,4.52,8.51,-0.5
980,4.77,8.34,-0.78
990,4.98,8.21,-1.02
1000,5.18,8.31,-1.0
